C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117903734	2087.01910853754	2122.7813154334	1821.50088163454	1314.845217598	1178.45310567721	1658.38732704007	2710.33306755411	1400.37065206965	1548.75308575354	1569.26936230628	1281.93961690823	1588.84705532914
gene-LOC117891479	761.232067420675	903.707194198146	827.015156247239	604.450427370591	448.585964805256	608.533958550123	764.055798091443	429.283103335327	472.821498364377	533.585623734293	513.691517918228	644.987686326246
gene-LOC117898039	0	1.03398992471184	0	0	0	1.05831992791326	0	0	0	0	0.915671154934454	0
gene-LOC117890926	2643.42166384101	2145.52909377706	3772.22288143272	3335.3555663673	4152.29572550506	3464.939443988	4602.91992958332	3477.76047151395	5838.82014757965	4082.31297775663	2676.50678587341	3579.27083892829
gene-LOC117893210	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117891547	0	0	0	0	0	0	1.03250783525871	0	1.05071444080973	0	0	0
gene-LOC117891570	5.09526149545298	2.06797984942367	1.03376894530905	1.89186362244316	10.4565492961598	5.29159963956628	1.03250783525871	7.56445997066655	0	5.10608252377314	0.915671154934454	1.02705045593351
gene-LOC117891561	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117891470	0	0	0	0	0	0	0	0	0	0.85101375396219	0	0
gene-LOC117890890	117.191014395419	109.602932019455	81.6677466794148	79.4582721426129	116.067697187374	122.765111637938	71.2430406328508	91.7190771443319	130.288590660406	110.631788015085	108.049196282266	105.786196961152
gene-LOC117889787	2933.85156908183	2681.13587477779	2579.25351854608	2313.74921024799	2250.24940853359	2433.07751427258	3029.37798864905	2265.55576121463	2717.14754393395	2739.41327400429	2527.25238761909	2330.37748451314
gene-LOC117891142	4.07620919636238	5.16994962355919	7.23638261716334	13.2430453571022	9.41089436654383	1.05831992791326	17.552633199398	5.67334497799991	8.40571552647781	0	5.49402692960672	11.2975550152686
gene-LOC117902518	1406.29217274502	2154.83500309947	1645.76016093201	2214.42637006972	1060.2940986306	1884.86779161351	3904.94463294843	1294.46821248031	2061.50173286868	1708.83561795608	1828.5952964041	971.589731313103
gene-LOC117902499	0	1.03398992471184	3.10130683592715	1.89186362244316	2.09130985923196	1.05831992791326	2.06501567051741	0	1.05071444080973	2.55304126188657	1.83134230986891	2.05410091186703
gene-LOC117902410	5101.37580924752	6747.81824866945	4925.90902439762	2927.6589557308	2200.05797191202	2984.46219671538	5156.34412928198	2285.41246863763	2669.86539409751	2533.46794554544	2898.09920536755	3648.08321947584
gene-LOC117902438	1293.17736754597	1644.04398029182	1317.02163632373	1146.46935520056	1060.2940986306	1141.9272022184	1088.26325836268	942.720823844319	1071.72872962592	1122.48714147613	1186.70981679505	1095.86283648106
gene-LOC117902428	21.4000982809025	19.6458085695249	12.4052273437086	14.1889771683237	8.36523943692785	15.8747989186989	13.4226018583632	12.2922474523331	10.5071444080973	11.0631788015085	5.49402692960672	19.5139586627367
gene-LOC117902378	5340.85309953381	6169.81788075553	5315.63991677913	4431.69053557311	3766.44905647676	4269.26258920208	5064.45093194396	3667.81752827694	4301.62492067502	4238.04849473171	4206.59328576888	4991.46521583687
gene-LOC117902322	3764.37919284066	4529.90986016256	3988.28059100231	3002.3875688173	2377.81930994674	3095.58578914628	4242.57469507803	2849.91029394862	2762.32826488877	2697.71360006014	2941.13574964946	3375.91484865346
gene-LOC117902470	824.413309964292	886.129365478045	1156.78744980083	1017.82262887442	1246.42067610225	1229.7677562352	1105.81589156207	1389.02396211365	1247.19804124114	1197.3763518248	1078.66062051279	1122.56614833533
gene-LOC117902507	1443.99710781137	1361.76473084549	1431.76998925303	1545.65257953607	1633.31300006016	1497.52269799726	1116.14096991466	1573.40767389864	1497.26807815386	1560.75922476666	1712.30505972743	1609.38806444781
gene-LOC117902452	3098.9380415345	3084.39194541541	3376.28937537935	3388.32774779571	3709.9836902775	3225.75914027961	2786.73864736325	3299.99566220328	3055.47759387468	2961.52786378842	3819.26438723161	3376.94189910939
gene-LOC117902536	17.3238890845401	13.4418690212539	21.70914785149	14.1889771683237	25.0957183107835	28.5746380536579	14.4551096936219	31.2033973789995	13.6592877305264	15.3182475713194	21.0604365634924	21.5680595746038
gene-LOC117902543	7192.47112698143	8075.46131199945	7354.23227692857	5317.08271087651	3880.4254438049	5230.21708374732	7208.96970577629	4386.44122549027	4997.19788049106	4399.74110798453	5129.58980994281	5982.56890581271
gene-LOC117902443	3128.49055820813	3160.90719984409	4025.49627303344	3811.15926741176	4211.89805649317	4209.99667323894	4281.80999281786	4909.33452096259	4369.92135932765	4238.89950848567	4093.05006255701	3457.0518346722
gene-Trnaf-gaa	4.07620919636238	0	1.03376894530905	0.945931811221582	0	0	1.03250783525871	0	0	2.55304126188657	0	2.05410091186703
gene-LOC117902527	39485.2194328633	35847.3966998347	38134.7026235055	35664.4670784873	35266.8038111582	34018.6357628437	35665.9181533415	36116.5141299474	33840.3599951588	32586.1676529662	33241.6099375855	34217.2129898809
gene-LOC117902433	1813.91309238126	2204.46651948564	1845.27756737665	1673.35337405098	1327.9817606123	1569.48845309536	2047.46303731802	1482.63415425064	1590.78166338592	1564.16327978251	1481.55592868395	1775.77023830904
gene-LOC117903685	2949.13735356818	2843.47229295755	2646.44849999116	3059.1434774906	2993.71006349055	2860.63876514953	2126.96614063294	2722.26003194363	2938.8482909448	3024.50288158162	2975.01558238204	2841.84861156803
gene-LOC117903687	1695.70302568675	1826.0262070411	1791.52158222058	1982.67307632044	1727.4219437256	1854.17651370403	1733.58065539937	1809.79704798197	2266.39104882658	2144.55465998472	2034.62130626436	1831.23096292945
gene-LOC117903686	17.3238890845401	11.3738891718302	13.4389962890176	1.89186362244316	10.4565492961598	11.6415192070458	15.4876175288806	17.0200349339997	11.557858848907	9.3611512935841	11.9037250141479	15.4057568390027
gene-LOC117899631	8078.02757489115	8855.08971523218	7013.08852497659	5097.62653067311	4070.73464099501	5064.06085506493	7782.01155434487	3755.75437543594	4530.68066877154	4563.98676249923	4803.61087878614	5671.37261766486
gene-LOC117903242	2690.29806959917	2680.10188485308	2790.14238338912	3103.60227261801	3244.66724659839	2973.87899743625	2495.57143782029	2735.49783689229	3026.05758953201	2631.33452725109	2827.59252643759	2862.3896206867
gene-LOC117903264	0	3.10196977413551	3.10130683592715	2.83779543366475	0	0	1.03250783525871	1.89111499266664	1.05071444080973	0	0.915671154934454	0
gene-LOC117903253	1068.98586174604	1072.24755192618	864.230838278365	1102.01056007314	1085.38981694139	940.846415914885	779.543415620324	983.379796186652	971.910857748996	963.3475694852	1010.90095504764	1047.59146505218
gene-LOC117903225	2237.83884880295	2513.62950697448	2567.88206014768	3093.19702269457	2932.01642264321	2751.63181257447	1887.42432285292	2807.36020661362	2594.21395435921	2690.90549002845	2904.50890345209	2949.68890944105
gene-LOC117894299	4361.54384010775	5034.49694342194	4195.03438006412	4444.93358093022	4216.08067621163	4401.55258019124	3710.83315991979	4240.82537105494	4233.32848202238	4297.61945750906	4496.8610418831	4431.72271735311
gene-LOC117895132	2.03810459818119	0	0	2.83779543366475	0	0	0	0.945557496333319	0	1.70202750792438	0	3.08115136780054
gene-LOC117903057	1.0190522990906	11.3738891718302	2.0675378906181	2.83779543366475	6.27392957769588	9.52487935121931	12.3900940231045	10.4011324596665	2.10142888161945	7.65912378565971	4.57835577467227	5.13525227966757
gene-LOC117897337	3.05715689727179	5.16994962355919	6.20261367185429	2.83779543366475	4.18261971846392	2.11663985582651	5.16253917629353	1.89111499266664	8.40571552647781	3.40405501584876	8.24104039441008	2.05410091186703
gene-LOC117890761	9.17147069181536	8.2719193976947	12.4052273437086	10.4052499234374	2.09130985923196	12.6998391349591	18.5851410346567	3.78222998533328	3.15214332242918	7.65912378565971	4.57835577467227	3.08115136780054
gene-LOC117893245	0	2.06797984942367	0	0	1.04565492961598	0	0	0	0	0	0	0
gene-LOC117897327	1402.21596354866	1453.78983414484	1436.93883397958	1359.30401272541	1211.91406342492	1132.40232286718	1364.97535821201	1214.09582529198	1104.30087729102	1254.39427334027	1368.01270547207	1400.89682189331
gene-LOC117902788	8.15241839272477	10.3398992471184	4.13507578123619	1.89186362244316	2.09130985923196	5.29159963956628	13.4226018583632	5.67334497799991	2.10142888161945	0.85101375396219	4.57835577467227	6.16230273560108
gene-LOC117902803	0	0	0	0	1.04565492961598	0	0	0	0	0	0	0
gene-LOC117894318	0	0	0	0.945931811221582	0	0	0	0	0	0.85101375396219	0	0
gene-LOC117903804	163.048367854495	202.66202524352	133.356193944867	100.268771989488	41.8261971846392	121.706791710025	234.379278603726	63.3523522543324	130.288590660406	75.740224102635	98.892484732921	140.705912462891
gene-LOC117903800	154.895949461771	210.933944641215	149.896497069812	101.214703800709	80.5154295804305	160.864629042815	292.199717378214	86.9912896626653	107.172872962592	105.525705491312	82.4104039441008	119.137852888288
gene-LOC117903802	4.07620919636238	3.10196977413551	0	0.945931811221582	0	1.05831992791326	0	0.945557496333319	0	0	0.915671154934454	2.05410091186703
gene-LOC117903799	1.0190522990906	3.10196977413551	0	3.78372724488633	0	2.11663985582651	6.19504701155224	0	2.10142888161945	0.85101375396219	0.915671154934454	2.05410091186703
gene-LOC117903803	0	1.03398992471184	0	0	2.09130985923196	0	2.06501567051741	0	0	0	0	3.08115136780054
gene-LOC117903805	42.800196561805	67.2093451062694	38.2494509764348	24.5942270917611	17.7761338034717	37.041197476964	59.885454445005	25.5300524009996	53.586436481296	24.6793988649035	27.4701346480336	21.5680595746038
gene-LOC117903040	11.2095752899966	11.3738891718302	15.5065341796357	8.51338630099424	2.09130985923196	6.34991956747954	28.9102193872438	6.61890247433323	4.2028577632389	7.65912378565971	6.40969808454118	9.24345410340162
gene-LOC117898914	586.974124276183	597.646176483442	1283.94103007384	721.745971962067	774.830302845442	874.17226045635	904.476863686627	1107.24782820632	1581.32523341864	919.094854279166	457.835577467227	1146.1883088218
gene-LOC117902763	3196.7670622472	3000.63876151375	4647.82517810948	4646.41705672041	3873.10585929759	4330.64514502105	5296.76519487717	5068.18818034659	4531.73138321235	4569.092845023	5000.48017709705	4326.96357084789
gene-LOC117894566	0	2.06797984942367	1.03376894530905	0	0	1.05831992791326	1.03250783525871	0	0	0	0	0
gene-LOC117892347	117.191014395419	87.8891436005062	88.9041292965782	89.8635220660503	65.8762605658068	119.590151854198	100.153260020095	92.6646346406653	76.70215417911	77.4422516105593	82.4104039441008	92.4345410340162
gene-LOC117892312	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117892333	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117892341	3.05715689727179	0	5.16884472654524	7.56745448977266	10.4565492961598	5.29159963956628	5.16253917629353	11.3466899559998	8.40571552647781	4.25506876981095	3.66268461973781	3.08115136780054
gene-LOC117892344	0	0	2.0675378906181	5.67559086732949	1.04565492961598	0	1.03250783525871	0.945557496333319	2.10142888161945	0	1.83134230986891	8.2164036474681
gene-LOC117892322	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894197	8291.00950540109	8161.28247575053	8259.8138730193	8603.24982306029	8639.20102848723	8205.15440111148	7361.78086539458	8679.27225884353	8207.13049716477	8134.84047412458	8580.75439289077	7944.23527664572
gene-LOC117889624	6523.97281877799	5645.58498892663	5565.81200154392	6270.58197658787	6408.81906361635	5683.17801289419	3931.78983666516	6223.6594408659	5850.37800642855	6863.42592570507	6393.21600375236	6283.49468940123
gene-LOC117889619	5391.80571448834	4922.82603155306	4851.47766033536	5771.12998026287	5730.18901429557	4922.24598472456	3718.0607147666	5263.91858208759	4975.13287723405	5273.73223330369	5672.58280481894	5290.33689851353
gene-LOC117889631	464.687848385312	368.100413197414	440.385570701655	505.127587192325	570.927591570325	515.401804893756	219.924168910105	399.970820948994	545.320794780248	536.13866499618	502.703464059015	544.336741644762
gene-LOC117898872	107.000491404513	128.214750664268	110.613277148068	65.2692949742892	60.6479859177269	74.082394953928	186.883918181826	90.7735196479986	83.0064408239683	66.3790728090509	69.5910077750185	68.8123805475454
gene-LOC117903161	1710.98881017311	1706.08337577453	1734.66429022858	1371.60112627129	1276.74466906111	1780.0941187501	2391.28814645917	1307.70601742898	1552.95594351677	1506.29434451308	1521.84545950106	1603.22576171221
gene-LOC117903162	10282.2376978241	11014.0606780305	8756.02296676764	6290.44654462352	5404.990331185	7072.7520782443	11513.4948709698	5018.07363304092	6389.39451456394	6189.42303256701	5907.91029163709	6897.67086204947
gene-LOC117903165	1344.1299825005	1331.77902302885	1502.06627753405	1813.35128211177	1639.58692963786	1835.12675500159	1240.04191014571	1832.49042789397	1974.29243428147	1704.58054918627	1651.87076350175	1682.30864681909
gene-LOC117903166	196.677093724485	141.656619685522	172.639413866611	174.997385075993	217.496225360124	167.214548610295	161.071222300358	180.601481799664	214.345745925184	205.094314704888	163.905136733267	120.164903344221
gene-LOC117903163	1961.6756757494	2031.79020205876	1761.54228280662	1593.89510190837	1471.23648596968	1511.28085706013	1408.34068729288	1241.51699268565	1254.55304232681	1276.52063094329	1631.7259980932	1637.11842675802
gene-LOC117903164	637.926739230713	536.640770925444	441.419339646964	402.021019769173	397.348873254073	392.636693255818	411.970626268224	338.509583687328	351.989337671258	377.850106759213	414.799033185308	448.821049242945
gene-LOC117903167	1425.65416642774	1744.34100298887	1425.56737558118	1116.19953724147	968.276464824398	1152.51040149754	1378.39796007037	1068.47997085665	971.910857748996	923.349923048977	1044.78078778021	1116.40384559973
gene-LOC117903649	176.296047742673	177.846267050436	218.125247460209	227.02363469318	336.700887336346	186.264307312733	109.445830537423	320.543991256995	255.323609116763	155.735516975081	156.579767493792	203.355990274836
gene-LOC117903648	153.87689716268	227.477783436604	132.322424999558	106.890294668039	190.309197190108	91.0155138005401	86.7306581617314	121.976917026998	51.4850075996766	112.333815523009	109.880538592134	82.164036474681
gene-LOC117903644	7.13336609363417	6.20393954827102	10.3376894530905	4.72965905610791	2.09130985923196	3.17495978373977	11.3575861878458	4.72778748166659	7.35500108566808	0.85101375396219	6.40969808454118	0
gene-LOC117903647	761.232067420675	1101.19926981811	787.731936325495	850.392698288203	1461.82559160314	1472.12301972734	878.66416780516	2171.94556907763	1733.67882733605	1698.62345290853	2096.8869447999	1036.29391003691
gene-LOC117895184	1.0190522990906	2.06797984942367	0	1.89186362244316	4.18261971846392	2.11663985582651	2.06501567051741	2.83667248899996	1.05071444080973	2.55304126188657	0.915671154934454	4.10820182373405
gene-LOC117903643	1629.46462624586	2142.42712400293	1819.43334374393	1164.44205961377	933.769852147071	1559.96357374414	2368.57297408347	1236.78920520398	1391.14591963208	1313.96523611762	1220.58964952763	1423.49193192385
gene-LOC117903646	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903664	2275.5437838693	2840.37032318342	2415.91802518725	1578.76019292882	1365.62533807847	1631.92932884224	2672.13027764953	1382.40505963931	1485.71021930495	1383.74836394252	1509.94173448691	1636.09137630209
gene-LOC117895194	54.0097718518016	33.0876775907788	31.0130683592715	44.4587951274144	37.6435774661753	58.2075960352291	54.7229152687115	31.2033973789995	40.9778631915793	28.0834538807523	20.144765408558	29.7844632220719
gene-LOC117903665	234.382028790837	283.313239371043	388.697123436202	253.509725407384	237.363669022828	269.871581617881	366.540281516841	264.756098973329	309.960760038869	187.223025871682	258.219265691516	350.224205473328
gene-LOC117903667	5.09526149545298	6.20393954827102	8.27015156247239	6.62152267855108	7.31958450731187	9.52487935121931	17.552633199398	3.78222998533328	13.6592877305264	4.25506876981095	5.49402692960672	15.4057568390027
gene-LOC117903666	2306.11535284202	1690.57352690385	1905.23616620458	1884.29616795339	2524.21100009298	1904.97587024386	2426.39341285796	2615.41203485796	2008.9660108282	2015.20056938247	2236.06896034994	1523.1158261494
