C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117892898	1057.44395540687	1176.55251003075	1076.0587132707	1073.60168979276	1230.82736737855	1239.79200179987	1357.21593767617	1368.70938487904	1256.45588529467	1330.98272111385	1137.56831475474	1204.20407762049
gene-LOC117892899	5215.60006690717	6480.50020189124	5349.87494548367	6078.18596426151	5779.53720334277	5799.19034311287	6051.9628878987	4721.89719026304	5075.52511891976	5835.91802234243	6644.24909818938	5220.29209531778
gene-LOC117894151	1837.88814958664	1442.58472374632	1173.96864919551	1913.81170789145	1648.61392609972	1694.38240245982	2020.32144001907	1944.42840192765	1779.3164831309	2304.40171397267	1535.31239633714	902.375148604505
gene-LOC117894152	2874.26748436787	1929.01182581201	2371.70184594559	1863.79920681414	2283.27395687616	2192.82939093855	2409.38334109204	2732.41251743593	5014.88919407563	4772.41870719828	5306.29063546183	5153.91047519056
gene-LOC117893509	1105.89258284583	634.470133129166	1003.81448870482	1136.95085782401	1212.98928959046	624.112980497894	1045.16628951481	1209.5105610343	2513.90580214416	1832.85880241783	2245.78655733164	1915.73206835922
gene-LOC117893458	1168.03321369145	670.089509024137	884.041169029817	1263.64919388651	1220.50005918545	785.201601139919	985.156741791475	1235.54307310954	2579.51188476239	2257.52317890581	2137.49491170997	1187.60867258869
gene-LOC117893614	286.478840508633	165.852719010958	378.331597068675	227.834727129934	271.326551618918	242.054628922832	186.02959794235	203.25384427977	277.334803795263	359.402102179223	295.524864687174	361.98727225629
gene-LOC117894885	325.448388666057	270.484635702434	333.654247666092	215.609449088816	318.268861587589	302.779135133438	244.038827408244	237.296360070471	391.648432599762	233.473488372181	262.126506691706	307.014993088429
gene-LOC117894889	6124.53844690332	6355.83238625884	8570.44643007831	6469.3948615773	4971.19062568226	5962.80915151367	6131.97561819648	5421.77126490126	5594.4095905367	6610.79263138868	6409.4485207667	7430.59260299158
gene-LOC117894880	7704.38499382592	8875.90323082802	8723.49011632971	7851.9626691365	8234.62001470426	8794.08925358317	7592.20794613105	9037.28669196653	7941.3180914708	7914.19974363968	7400.26647463226	8631.68504216861
gene-Trnam-cau-8	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894884	2.10646206256348	1.11310549671784	0.950581902182599	1.11138891282895	5.63307719624052	5.0603755175505	0	1.00125046443237	2.98209466446519	11.0302435451424	3.03621436322439	8.29770251590349
gene-LOC117894887	4.21292412512696	3.33931649015351	0.950581902182599	4.44555565131579	5.63307719624052	4.21697959795875	1.00015912872231	0	3.97612621928692	1.8383739241904	4.04828581763253	1.03721281448794
gene-LOC117894883	3644.17936823482	3534.10995207913	3635.97577584844	4015.44814205098	4108.39096845808	4170.5928223812	3787.60262047139	4055.06438095108	3520.85976717857	3162.92233656959	2847.96907270448	3492.29554638088
gene-LOC117894886	2424.53783401056	2564.59506443789	2537.10309692536	2295.01810499177	2225.065492515	2291.50671353078	2570.40896081634	2357.94484373822	2476.13260306093	2573.72349386656	2806.47414307375	2598.21810029228
gene-LOC117894882	8788.15972501483	8447.35761459166	7555.2249585473	8187.60212081085	7145.5584234311	9222.53438073578	7725.22911025112	7973.95869873936	7424.42168296351	7989.57307453148	8292.91349742023	6698.32035596309
gene-LOC117894047	3108.08477331241	3235.79767895875	3274.75465301905	5029.03483055098	5422.77564758087	5156.52265238395	5096.81091996889	5994.48653055657	5009.91903630152	3554.49598242214	2638.470281642	3044.21961052209
gene-LOC117894057	6238.28739828174	6478.27399089781	6166.42479945852	6761.69014565131	6165.40299128525	6211.61094779323	7196.14493115702	6746.42562934528	7380.68429455135	7991.41144845567	8050.01634836228	7501.12307437676
gene-LOC117894051	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894052	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894053	1962.16941127788	1707.50383196516	1557.0531557751	1484.81558753947	1473.0496868169	1523.1730307827	1641.26113023331	1432.78941460272	1392.63820830524	1673.83945797536	1746.83533030844	1661.61492880967
gene-LOC117894061	2587.78864385923	2805.02585172895	3218.67032079028	2849.60117249342	2204.41087612879	2622.11791401075	2609.41516683651	2319.89732608979	2142.13800064083	2782.37893426217	2726.52049817551	3057.70337711044
gene-LOC117894058	232.764057913264	257.12736974182	284.223988752597	266.733339078947	198.096548067792	222.656522772222	263.041850853968	274.342627254468	204.770500293276	256.453162424561	301.597293413623	233.372883259786
gene-LOC117893328	122.174799628682	80.1435957636842	80.7994616855209	94.4680575904604	62.9026953580191	67.4716735673399	108.017185902009	88.1100408700482	76.5404297212732	86.4035744369489	90.0743594423237	74.6793226431314
gene-LOC117894056	461.315191701402	434.111143719956	407.799636036335	445.666954044407	333.290400777564	393.865894449347	507.080678262211	563.704011475422	408.546969031731	529.451690166836	453.408011574843	427.33167956903
gene-LOC117894060	30821.7528994288	33554.5651985592	30442.3854173977	28767.1906196644	25824.8424061647	27417.9579500082	30276.8171446818	23762.6772723733	27360.7185464681	32920.6810474396	36415.343001059	32022.9084345006
gene-LOC117894059	1669.37118458156	1363.55423347935	1423.97168946953	1484.81558753947	1084.3673602763	1335.93913663333	1413.22484888462	1137.42052759517	1059.63763743996	1569.9713312586	1805.53547466411	1218.72505702333
gene-LOC117894054	2377.14243760289	1571.70496136558	1449.63740082846	1385.9019742977	1167.92467202053	1325.81838559823	1476.23487399413	1180.47429756576	1231.60509642412	1522.17360922965	1601.09704087366	1277.84618744914
gene-LOC117894050	5222.97268412615	5525.45568570734	5780.48854717239	5255.75816876809	4472.66329381497	5443.27726504515	5165.82189985073	4574.71337199148	4883.67702883916	5586.81835561463	6343.66387623017	5497.22791678606
gene-LOC117894048	3317.67774853748	3610.91423135266	3682.55428905539	3489.76118628289	3154.52322989469	3699.13450332941	3550.5649069642	3393.23782396129	3190.84129097775	3400.99175975224	3673.81937950152	3486.07226949395
gene-LOC117894049	26.3307757820435	21.1490044376389	19.011638043652	25.5619449950658	39.4315403736836	10.120751035101	24.0038190893354	16.0200074309179	23.8567573157215	28.4947958249512	22.2655719969789	12.4465537738552
gene-LOC117894659	410.760102199878	72.3518572866593	485.747352015308	143.369169754934	46.942309968671	134.94334713468	189.030075328517	417.521443668297	614.311500879829	552.431364219216	741.84837608116	751.979290503754
gene-LOC117893329	1.05323103128174	0	0	0	0	0	2.00031825744462	0	0	0	0	0
gene-LOC117894478	2.10646206256348	0	1.9011638043652	0	0	0	1.00015912872231	0	0	0.919186962095201	0	1.03721281448794
gene-LOC117894477	1493.48160235751	353.967547956272	1824.16667028841	914.673075258223	353.006170964406	840.022335913382	1001.15928785103	2049.55970069305	2240.54712456818	2337.4924446081	2166.84498388781	2725.7952764743
gene-LOC117893349	82.1520204399757	72.3518572866593	71.293642663695	84.4655573749999	90.1292351398483	81.8094042003997	83.0132076839517	91.1137922633453	83.4986506050254	64.343087346664	51.6156441748147	89.2003020459625
gene-LOC117893350	0	5.56552748358918	0	1.11138891282895	0	0	2.00031825744462	0	0	0	0	1.03721281448794
gene-LOC117894834	394.961636730652	522.046477960665	408.750217938518	414.548064485197	470.361945886083	410.733812841182	338.053785508141	390.487681128623	370.773769948505	399.846328511412	408.876867580885	489.564448438306
gene-LOC117893604	127.44095478509	110.197444175066	112.168664457547	84.4655573749999	137.071545108519	87.7131756375419	80.0127302977848	83.1037885478864	87.4747768243123	150.746661783613	122.460645983384	121.353899295089
gene-LOC117893693	1.05323103128174	4.45242198687134	9.50581902182599	6.66833347697368	5.63307719624052	7.59056327632574	6.00095477233386	7.00875325102656	0	0.919186962095201	4.04828581763253	4.14885125795175
gene-LOC117893713	31.5969309384522	32.2800594048172	20.9128018480172	47.7897232516447	54.4530795636583	43.856587818771	49.0077973073932	17.0212578953502	54.6717355151952	21.1413001281896	15.181071816122	11.4093409593673
gene-LOC117893096	1438.71358873086	1175.43940453403	1303.24778789234	1306.99336148684	1003.62658713019	1287.8655692166	1177.18729450616	1051.31298765398	1108.34518362623	1034.0853323571	978.673096412663	1055.88264514872
gene-LOC117893095	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894708	185.368661505586	222.621099343567	151.142522447033	178.93361496546	254.427320030197	226.030106450589	290.04614732947	349.436412086896	444.332105005314	330.907306354272	339.043937226724	411.773487351711
gene-LOC117894044	363.3647057922	377.342763387346	313.692027720258	490.122510557565	455.340406696109	389.648914851388	457.072721826096	542.677751722342	471.1709569855	322.634623695415	294.512793232766	388.954805432976
gene-LOC117892932	1806.29121864818	1716.4086759389	1659.71600121082	1971.60393135855	1802.58470279697	1939.81061506102	1868.29725245327	1901.37463195706	1572.55791972798	1430.25491302013	1395.64653562881	1482.17711190326
gene-LOC117892934	867.862369776153	906.067874328318	908.756298486565	902.447797217104	917.252736787831	1011.23170759051	882.140351533077	1042.30173347409	1075.54214231711	1058.90338033367	1099.10959948723	1208.35292887845
gene-LOC117892933	864.702676682308	887.145080884115	732.898646582784	1068.04474522862	1025.22004971577	1022.1958545452	975.155150504252	1054.31673904728	895.622430894379	756.49086980435	676.063731544632	828.733038775861
gene-LOC117894176	502.39120192139	520.933372463947	519.968300493882	881.331407873354	736.055420308761	723.633699009721	808.128576007626	914.14167402675	693.834025265568	591.037216627214	498.951227023209	522.75525850192
gene-LOC117894177	1972.7017215907	1833.28475309428	1790.89630371202	1797.11587204441	1588.52776933983	1811.61443528308	1738.27656571937	1840.29835362669	1624.24756057871	1873.30302875002	1987.70833645757	1645.01952377787
gene-LOC117894836	8.42584825025392	18.9227934442032	15.2093104349216	3.33416673848684	13.1438467912279	11.8075428742845	8.00127302977848	17.0212578953502	9.9403155482173	18.383739241904	12.1448574528976	9.33491533039143
gene-LOC117894837	827.839590587447	867.109181943194	1000.01216109609	780.19501680592	638.415415573925	824.841209360731	760.120937828955	732.915339964492	675.941457278777	853.005500824346	919.972952056992	814.21205937303
gene-LOC117895722	261.201295757871	193.680356428903	255.706531687119	241.171394083881	199.974240466538	276.633861626094	305.048534260305	224.28010403285	262.424330472937	199.463570774659	151.81071816122	170.102901576022
gene-LOC117895727	213.805899350193	112.423655168501	203.424527067076	208.941115611842	172.747700684709	198.198041104061	227.036122219964	200.250092886473	207.752594957742	216.008936092372	149.786575252403	209.516988526563
gene-LOC117895724	7.37261721897218	1.11310549671784	0.950581902182599	4.44555565131579	0.93884619937342	3.373583678367	2.00031825744462	7.00875325102656	0.99403155482173	0	1.01207145440813	1.03721281448794
gene-LOC117895723	9.47907928153566	3.33931649015351	0	3.33416673848684	5.63307719624052	9.27735511550924	5.00079564361155	2.00250092886473	4.97015777410865	0	1.01207145440813	2.07442562897587
gene-LOC117895725	860.489752557181	814.793223597456	961.038303106608	844.655573749999	843.083887037331	984.243038163571	808.128576007626	919.147926348912	979.121081499405	811.642087530062	750.957019170834	1104.63164742965
gene-LOC117895721	1988.50018705992	2109.3349162803	2475.31527328349	2648.43977927138	2678.52820681237	2510.78965262464	2369.37697594315	3028.78265490791	3218.67417451276	2161.00854788582	1709.38868649533	3066.00107962634
gene-LOC117895728	26.3307757820435	33.3931649015351	27.5668751632954	25.5619449950658	58.208464361152	25.3018775877525	29.004614732947	33.0412653262681	29.8209466446519	27.575608862856	21.2535005425708	23.8558947332225
gene-LOC117893330	9.47907928153566	11.1310549671784	19.011638043652	15.5594447796052	14.0826929906013	14.3377306330597	30.0047738616693	33.0412653262681	38.7672306380475	15.6261783556184	18.2172861793464	25.9303203621984
gene-LOC117894860	1512.43976092058	1848.86823004833	1731.9602257767	1497.04086558059	1168.86351821991	1553.535283888	1337.21275510173	1209.5105610343	1200.79011822465	1576.40563999327	1823.75276084345	1638.79624689094
gene-LOC117895753	3615.74213039021	3792.35042731767	3717.72581943615	3324.16423827138	3223.99784864832	4018.78155685469	4189.66659021776	3441.29784625404	3292.23250956957	3479.12265153033	3959.22352964461	3390.64869056106
gene-LOC117895752	1515.59945401442	1260.03542228459	1356.48037441457	1398.12725233881	1388.55352887329	1340.15611623129	1394.2218254389	1674.09077653092	1470.17266958134	1455.0729609967	1317.71703363939	1590.04724461001
gene-LOC117895757	1092.20057943916	894.93681936114	741.453883702427	553.471678588815	724.78926591628	771.707266426451	601.095636362108	728.910338106762	815.105874953819	1021.21671488777	1028.26459767866	729.160608585019
gene-LOC117895755	1046.91164509405	1047.43227241148	947.730156476052	925.786964386512	846.839271834824	834.11856447624	932.148307969193	667.834059776388	972.162860615652	1032.24695843291	1098.09752803282	989.501025021492
gene-LOC117895756	91.6310997215113	95.7270727177339	79.8488797833383	66.6833347697368	83.5573117442343	134.94334713468	107.017026773287	79.0987866901569	74.5523666116298	93.7570701337105	98.1709310775888	76.7537482721073
gene-LOC117895754	281.212685352224	348.402020472683	307.988536307162	390.09750840296	460.034637692976	439.409274107301	506.080519133489	526.657744291424	435.385821011918	298.73576268094	319.81457959297	265.526480508912
gene-LOC117895751	1159.6073654412	1125.34965718173	1160.66050256495	681.281403564144	1309.69044812592	914.241176837456	881.140192404355	1154.44178549052	1516.89215265796	1442.20434352737	1491.79332379759	2052.64415987163
gene-LOC117893785	2.10646206256348	6.67863298030702	0.950581902182599	1.11138891282895	3.75538479749368	5.0603755175505	4.00063651488924	4.00500185772946	1.98806310964346	0.919186962095201	0	1.03721281448794
gene-LOC117893816	3.15969309384522	3.33931649015351	3.8023276087304	0	2.81653859812026	3.373583678367	1.00015912872231	0	3.97612621928692	0	0	13.4837665883432
gene-LOC117893331	0	0	0	1.11138891282895	0	0.843395919591749	0	1.00125046443237	0	0.919186962095201	4.04828581763253	1.03721281448794
gene-LOC117895428	5247.19699784563	6049.72837466144	4789.98220509812	5471.3676178569	6539.06377863587	4911.93783570235	6888.09591951055	7287.10088013876	8173.92147529909	6912.28595495591	6810.22881671232	8742.66681331882
gene-LOC117895431	3.15969309384522	0	1.9011638043652	1.11138891282895	1.87769239874684	0	1.00015912872231	1.00125046443237	0	0	0	5.18606407243968
gene-LOC117895430	1168.03321369145	1252.24368380757	1498.11707783978	1289.21113888158	1150.08659423244	1379.7957244521	1325.21084555706	1321.65061305072	1210.73043377287	1296.97280351633	1395.64653562881	1259.17635678835
gene-LOC117895429	227.497902756856	232.639048814028	271.866424024223	303.409173202302	321.085400185709	256.392359555892	226.035963091242	359.448916731219	313.119939768845	226.119992675419	193.305647791953	270.712544581351
gene-LOC117895188	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893148	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893149	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895432	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895427	189.581585630713	215.94246636326	229.090238426006	266.733339078947	365.21117155626	255.5489636363	332.052830735807	319.398898153925	261.430298918115	208.655440395611	148.774503797995	241.670585775689
gene-LOC117894932	0	0	0	1.11138891282895	2.81653859812026	0.843395919591749	0	0	0	0	0	0
gene-LOC117894266	0	0	0	0	1.87769239874684	0	0	4.00500185772946	0	0	0	0
gene-LOC117894265	0	0	0	0	3.75538479749368	0.843395919591749	0	0	0.99403155482173	2.7575608862856	0	0
gene-LOC117894269	0	0	0	0	0	0	0	0	0.99403155482173	0	0	0
gene-LOC117894268	0	0	0	0	0	0	0	1.00125046443237	0	0	0	0
gene-LOC117894267	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894270	1.05323103128174	0	0	0	0	0	0	0	0	0	3.03621436322439	0
gene-LOC117894271	16.8516965005078	1.11310549671784	0	11.1138891282895	0.93884619937342	1.6867918391835	2.00031825744462	4.00500185772946	7.95225243857384	3.6767478483808	1.01207145440813	3.11163844346381
gene-LOC117893332	1.05323103128174	0	0	1.11138891282895	2.81653859812026	0.843395919591749	1.00015912872231	1.00125046443237	3.97612621928692	2.7575608862856	1.01207145440813	0
gene-LOC117894259	1144.86213100325	1188.79667049465	803.241707344296	730.182515728618	1046.81351230136	899.060050284805	658.10470669928	821.02538083454	913.51499888117	1111.2970371731	1003.97488277287	733.309459842971
