W_NL1_G23_C	W_NL2_G23_C_edited	W_NL3_G23_C	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117899998	4076.4370590378	4059.43170833983	4392.0961973153	3679.53858906067	4175.01405600338	3831.66890386171
gene-LOC117902561	1783.38958671988	1376.07854519994	1816.56103345052	1373.83232267254	1398.74593403744	1655.65940290321
gene-LOC117902564	848.328441668048	1039.92221487253	986.327036842375	1057.87909856715	1047.03814137485	907.796924312915
gene-LOC117902562	3453.61364616758	3732.12159723156	3758.67516448075	4103.63056546403	3963.7872494905	4055.80238765609
gene-LOC117902563	2750.66573588569	3022.45823320702	2954.45667457831	2419.48704054513	2761.10830331669	2760.55863708555
gene-LOC117902559	4.95615447907331	13.7607854519994	5.65554493602279	8.46303278853718	13.1385094960165	7.88409239477718
gene-LOC117902558	0	0	0	0	0	0
gene-LOC117900231	1919.68383489439	1356.42028026851	1041.7513772154	1658.75442655329	1465.44913609414	1046.33169067829
gene-LOC117902012	20152.5501376586	14125.4462664774	17942.7818640259	10178.2074336807	12211.739249259	15538.4198111923
gene-LOC117902009	0.826025746512218	1.96582649314277	0	4.70168488252066	2.0213091532333	1.1262989135396
gene-LOC117901247	0	1.96582649314277	18.0977437952729	0.940336976504131	1.01065457661665	16.894483703094
gene-LOC117902008	2549.94147948322	2208.60606504591	2418.31101464335	2107.29516434576	2155.72621192332	2214.30366401885
gene-LOC117902010	107.383347046588	105.171717383138	92.7509369507738	93.093360673909	71.7564749397822	113.756190267499
gene-LOC117902011	1370.37671346377	1364.28358624109	1208.02439833447	1359.72726802497	1322.9468407912	1256.94958751019
gene-LOC117902007	8560.93083685263	6541.28765593258	7679.09891413175	4359.40222307315	5213.9669607653	6270.10605167494
gene-LOC117902680	8226.39040951518	6646.45937331572	7552.41470756484	7477.55963716085	6957.34610542902	7453.84620980505
gene-LOC117902681	183.377715725712	220.172567231991	134.601969477342	122.243806945537	150.587531915881	213.996793572524
gene-LOC117901248	125.555913469857	33.4190503834272	30.5399426545231	1475.38871613498	21.2237461089497	36.0415652332671
gene-LOC117901441	4225.94771915651	4118.40650313411	3661.39979158116	4329.31143982502	3187.60453464892	2774.07422404803
gene-LOC117901442	41459.0582431947	37221.9417344119	36323.3029061	30627.7156617161	32542.0667124795	26263.0380659163
gene-LOC117901609	21199.9507842361	40565.8125992477	25994.015634948	56407.9942095533	54551.0914274603	34692.2591348467
gene-LOC117900834	6408.30774144179	15831.7836625253	18776.4091875957	26614.3574459964	30589.4820704562	32321.3999218458
gene-LOC117900835	14766.0362446524	23026.7086274279	26293.7595165572	49307.5096999706	47502.7864101358	38210.8169407444
gene-LOC117902214	2376.47607271565	2310.82904268933	2352.70669338548	1951.19922624607	2219.39745025017	1920.33964758501
gene-LOC117902210	95.8189865954173	79.6159729722824	74.6531931555009	68.6445992848016	74.7884386696322	72.0831304665342
gene-LOC117902215	3346.230299121	3340.92212509615	2764.43036472794	3026.9447273668	3071.379258338	2821.37877841669
gene-LOC117902224	5987.86063646707	6031.15568096203	6239.19717342035	5783.07240550041	5781.95483282386	5427.63446434732
gene-LOC117902220	3159.54848040923	3041.13358489187	3260.98721011074	2950.77743226996	2946.05809083754	2491.37319674959
gene-LOC117902223	2118.75603980384	1911.76626458135	2026.94730507057	2265.27177639845	1989.97886135819	1767.16299534363
gene-LOC117902221	28328.5529766365	27986.4888696271	28114.8449859565	28779.9535028854	28084.0693750235	26074.9461473552
gene-LOC117902228	890.455754740171	1049.75134733824	999.90034468883	1066.34213135569	1039.96355933853	940.459592805564
gene-LOC117902222	3390.83568943266	3983.74738835383	3631.99095791384	4264.42818844624	3846.55131860297	3801.25883319614
gene-LOC117902219	1035.01026037981	1310.22335767966	1291.72646338761	1320.2331150118	1213.7961465166	1398.86325061618
gene-LOC117902225	2879.52575234159	2696.13103534532	2958.98111052713	2607.55443584596	2839.93936029279	2475.60501196003
gene-LOC117902227	1265.47144365672	1495.99396128165	1442.16395868581	1635.24600214068	1673.64397887717	1404.49474518388
gene-LOC117902218	2231.0955413295	2144.71670401877	2321.03564174375	2001.9774229773	2179.98192176212	2039.72733242021
gene-LOC117902213	5731.79265504828	4932.25867129522	5129.57925697267	4920.78339804612	5023.96390036137	5584.19001332932
gene-LOC117902216	19263.7464344114	21659.4763014471	19426.7968552383	22783.4246037186	21714.9242331854	20718.2685145609
gene-LOC117902229	1598.35981950114	1524.49844543222	1802.98772560407	1933.33282369249	1740.34718093387	1884.29808235175
gene-LOC117902230	647.604185265579	567.14094327169	611.929962077666	668.579590294437	634.691074115257	628.474793755095
gene-LOC117902226	1872.6003673432	1972.70688586877	1987.35849051841	2280.31716802252	2071.84188206413	1975.52829434845
gene-LOC117902211	12371.3876055135	13248.6876505357	13574.4389554419	12740.6256946545	10243.9947885864	10632.2617438138
gene-LOC117899977	11258.7309249615	10670.506204779	11589.3426828979	10336.1840457334	8185.29141601826	8896.63511804928
gene-LOC117900839	15.6944891837321	24.5728311642847	13.5733078464547	15.9857286005702	24.2557098387996	10.1366902218564
gene-LOC117900838	69.3861627070263	54.0602285614263	61.0798853090462	45.1361748721983	75.7990932462488	54.0623478499007
gene-LOC117900837	2528.4648100739	2689.25064261932	2759.90592877912	2372.47019171992	2763.12961246992	2370.85921300085
gene-LOC117902721	1204.34553841481	1393.77098363823	1369.77298350472	1471.62736822897	1358.31975097278	1295.24375057054
gene-LOC117902720	1633.87892660117	1672.9183456645	1798.46328965525	1967.18495484664	1957.63791490645	1987.91758239739
gene-LOC117902719	2763.88214782988	2597.83971068818	2816.46137813935	2752.36633022759	2751.00175755052	2883.32521866137
gene-LOC117902717	142.902454146614	179.873124122564	100.668699861206	133.527850663587	141.491640726331	157.681847895544
gene-LOC117902718	18891.2088227344	21431.4404282425	18087.5638143881	23702.1338297631	22792.2820118587	20642.8064873537
gene-LOC117902722	2572.24417463905	2625.36128159218	2422.83545059217	1982.23034647071	2304.29243468596	2142.22053355231
gene-LOC117902723	3863.32241643764	3126.64703734358	3556.20665577113	3116.27674013469	3161.32751565688	2930.62977303003
gene-LOC117901026	7960.41011913825	7492.74767861368	7808.04533867307	8020.13407260374	7889.16962506958	7581.11798703503
gene-LOC117901025	10546.696731468	10055.2025124253	10288.5673476127	9550.06233337596	9766.96582842331	8602.67110161544
gene-LOC117900958	1974.2015341642	2240.05928893619	2064.27390164832	2474.96692215887	2515.51924119884	2498.13099023083
gene-LOC117902191	7013.78461363524	5867.00916878461	6369.27470694887	5936.34733267058	5828.44494334823	6539.2914920109
gene-LOC117902193	153.640788851273	332.224677341129	154.961931247025	123.184143922041	140.480986149714	157.681847895544
gene-LOC117902192	10432.7051784493	9341.60749541446	9414.22010050354	8707.52040242826	7848.74344200491	8866.22504738371
gene-LOC117901490	1034.1842346333	825.647127119965	874.347247109124	721.238460978669	768.097478228655	733.220592714278
gene-LOC117901544	382.449920635157	463.935052381695	406.068126406437	411.86759570881	424.474922178993	434.751380626285
gene-LOC117901545	3.30410298604887	3.93165298628555	3.39332696161368	0	1.01065457661665	1.1262989135396
gene-LOC117900893	989.578844321637	959.323328653674	746.531931555009	975.129444634784	849.960498934603	864.997565598411
gene-LOC117900895	13.2164119441955	5.89747947942832	3.39332696161368	15.0453916240661	13.1385094960165	4.50519565415839
gene-LOC117901250	0	0	0	0	0	0
gene-LOC117900579	0	0	0	0.940336976504131	2.0213091532333	0
gene-LOC117901486	1014.359616717	1095.9482699271	1058.71801202347	1521.46522798368	1604.91946766724	1487.84086478581
gene-LOC117900604	931.757042065782	977.99868033853	996.507017727216	887.6781058199	802.459733833621	1046.33169067829
gene-Trnay-gua-7	3.30410298604887	0	0	0.940336976504131	1.01065457661665	0
gene-Trnay-gua-8	1.65205149302444	3.93165298628555	3.39332696161368	3.76134790601653	4.0426183064666	5.63149456769799
gene-LOC117901357	4008.7029478238	4054.51714210697	4698.62673284774	4442.15187700552	4629.80861548088	4692.16127380596
gene-LOC117901329	2109.66975659221	2429.76154552447	2533.68413133821	1989.75304228274	2078.91646410045	2200.78807705637
gene-LOC117900575	0	2.94873973971416	0	0	0	0
gene-LOC117901251	0	1.96582649314277	0	0	1.01065457661665	0
gene-LOC117900215	234.59131200947	896.416880873105	648.125449668212	581.128251479553	1036.93159560868	661.137462247744
gene-LOC117900789	1581.8393045709	1938.30492223878	1178.61556466715	3340.07694054267	2388.17676454515	1919.21334867147
gene-LOC117900788	1884.99075354088	2795.40527324903	2129.87822290618	3008.13798783672	3457.44930660556	2522.9095663287
gene-LOC117900790	1137.43745294732	870.861136462249	901.493862802033	886.737768843396	830.758061978887	754.62027207153
gene-LOC117900791	489.007241935233	432.48182849141	488.639082472369	378.955801531165	432.560158791927	364.92084798683
gene-LOC117901783	1252.25503171252	1318.08666365223	1248.74432187383	965.726074869743	1072.30450579027	1175.85606573534
gene-LOC117900152	2126.19027152245	2104.41726090934	2095.94495329005	1647.47038283524	1776.73074569207	1696.20616379063
gene-LOC117900155	4708.34675511964	4808.41160222723	5258.52568151399	6912.41711428187	6504.57285510477	6801.71913886563
gene-LOC117900154	1480.2381377499	1866.55225523906	1683.09017296038	2172.17841572454	2080.93777325368	2411.40597388828
gene-LOC117900151	8868.21241455518	8959.25424249819	8669.95038692294	7957.13149517796	8355.08138488985	7809.75666648357
gene-LOC117900153	1.65205149302444	2.94873973971416	0	0	1.01065457661665	0
gene-LOC117901267	0.826025746512218	0	0	0	0	0
gene-LOC117901792	0.826025746512218	0.982913246571387	4.52443594881824	0.940336976504131	1.01065457661665	1.1262989135396
gene-LOC117901791	0	0.982913246571387	1.13110898720456	0	0	0
gene-LOC117901974	9.0862832116344	1.96582649314277	7.91776291043191	7.52269581203305	11.1172003427832	2.25259782707919
gene-LOC117901975	0	6.88039272599971	0	0.940336976504131	3.03196372984995	2.25259782707919
gene-LOC117900377	1.65205149302444	0	0	2.82101092951239	0	2.25259782707919
gene-LOC117901272	0	0.982913246571387	5.65554493602279	2.82101092951239	3.03196372984995	0
gene-LOC117901655	112.339501525662	92.3938451777104	98.4064818867966	112.840437180496	104.097421391515	114.882489181039
gene-LOC117901656	0	0.982913246571387	1.13110898720456	0.940336976504131	0	2.25259782707919
gene-LOC117900058	4621.61405173586	4987.30181310322	4602.48246893535	4630.21927230634	4262.94100416903	4202.22124641624
gene-LOC117900056	759.943686791241	576.970075737404	657.174321565849	496.497923594181	562.934599175475	676.905647037298
gene-LOC117901273	15.6944891837321	5.89747947942832	22.6221797440912	34.7924681306529	32.3409464517328	15.7681847895544
gene-LOC117902654	186.681818711761	147.436986985708	186.632982888752	118.482459039521	119.257240040765	174.576331598638
gene-LOC117902655	5802.00484350182	5333.28727589635	5681.5604427285	4638.68230509488	4010.27736001487	5104.38667616146
gene-LOC117902657	52.865647776782	80.5988862188537	82.5709560659328	89.3320127678925	105.108075968132	87.8513152560886
gene-LOC117902656	9442.30030838117	10417.8975004101	9402.9090106315	12379.5362956769	12143.0147380491	10601.8516731482
gene-LOC117900225	333.714401590936	234.916265930562	194.550745799184	494.617249641173	363.835647581994	308.60590230985
gene-LOC117900226	580.696099798089	608.423299627689	704.68089902844	709.954417260619	664.00005683714	658.884864420664
gene-LOC117900227	355.191071000254	447.225527189981	430.952524124937	393.060856178727	504.316633731709	421.235793663809
gene-LOC117900223	2039.45756813867	2236.12763594991	2050.70059380187	2121.40021899332	2263.8662516213	2320.17576189157
gene-LOC117900224	1238.21259402181	1248.29982314566	1202.36885339845	1331.51715872985	1211.77483736336	1320.02232666841
gene-LOC117900812	1728.04586170356	1815.44076641735	1802.98772560407	1607.97622982206	1671.62266972394	1500.23015283474
gene-LOC117900814	356.017096746766	357.780421751985	317.841625404481	349.805355259537	413.35772183621	369.426043640988
gene-LOC117900813	772.334072988924	763.723592585968	653.780994604235	804.928451887537	806.502352140087	769.262157947545
gene-LOC117900815	4484.49377781483	4428.0241758041	4507.46931401017	4880.34890805644	4715.71425449329	4419.59693672938
gene-LOC117900811	65.2560339744652	62.9064477805688	46.3754684753869	71.465610214314	53.5646925606825	48.4308532822027
gene-LOC117900055	2689.53983064378	2286.25621152505	2004.32512532648	2401.62063799155	2011.20260746714	2339.32284342174
gene-LOC117901761	139.598351160565	245.728311642847	286.170573762753	304.669180387339	270.855426533262	369.426043640988
gene-LOC117901275	15.6944891837321	23.5899179177133	5.65554493602279	41.3748269661818	47.5007651009826	22.5259782707919
gene-LOC117901276	60.2998794953919	166.112338670564	117.635334669274	279.280082021727	305.217682138229	225.259782707919
gene-LOC117901288	0.826025746512218	0.982913246571387	0	0	0	1.1262989135396
gene-LOC117900862	0	1.96582649314277	1.13110898720456	1.88067395300826	1.01065457661665	0
gene-LOC117901832	1980.8097401363	2761.9862228656	2332.3467316158	4292.63829774136	2476.10371271079	2329.18615319989
gene-LOC117901831	12.3903861976833	10.8120457122853	4.52443594881824	26.3294353421157	16.1704732258664	18.0207826166336
gene-LOC117901880	736.814965888899	914.10931931139	692.23870016919	1371.01131174302	993.473448814168	1316.64342992779
gene-LOC117901496	203.202333642006	204.445955286849	176.453002003911	241.666602961562	215.269424819347	260.175049027647
gene-LOC117900660	0	0	1.13110898720456	0	0	3.37889674061879
gene-LOC117901181	3656.81597980959	3705.58293957413	4157.95663696396	3527.203998867	3689.89985922739	4429.73362695124
gene-LOC117900534	0	3.93165298628555	0	0	0	0
gene-LOC117900439	3.30410298604887	0.982913246571387	1.13110898720456	0.940336976504131	0	2.25259782707919
gene-LOC117901921	0	1.96582649314277	0	0	1.01065457661665	0
gene-LOC117900452	21.4766694093177	2.94873973971416	7.91776291043191	4.70168488252066	5.05327288308325	0
gene-LOC117901282	0	0	0	0	0	0
gene-LOC117900481	0	1.96582649314277	0	0	0	0
gene-LOC117901769	12.3903861976833	18.6753516848564	16.9666348080684	15.0453916240661	14.1491640726331	14.6418858760148
gene-LOC117900749	41.3012873256109	57.9918815477118	90.4887189763647	28.2101092951239	46.4901105243659	48.4308532822027
gene-LOC117900467	323.80209263279	311.58349916313	493.163518421188	137.289198569603	209.205497359647	324.374087099404
gene-LOC117901963	0	2.94873973971416	0	0	0	1.1262989135396
gene-LOC117901285	0	0	0	0	0	0
gene-LOC117901903	3009.21179454401	4177.3812979284	4226.95428518344	5103.20877148792	5640.46319209753	4083.95986049458
gene-LOC117901380	7354.93324694479	6366.32909804287	6751.58954462401	6497.72850764355	6373.1877601446	6187.88623098655
gene-LOC117901379	687.253421098166	792.228076736538	712.598661938872	712.775428190132	919.695664721152	809.80891883497
gene-LOC117901382	427.881336693329	463.935052381695	421.9036522273	472.049162205074	403.251176070044	506.834511092819
gene-LOC117901384	72.6902656930752	33.4190503834272	30.5399426545231	32.9117941776446	19.2024369557164	31.5363695791087
gene-LOC117901378	5846.61023381348	5065.93487282893	6521.97442022149	4271.95088425827	4725.82080025946	6427.78789957048
gene-LOC117901381	5379.90568703408	6274.91816611174	6210.91944874023	5857.35902664423	5728.39014026318	5771.1556329769
gene-LOC117901377	4366.37209606359	4494.86227657095	4576.46696222965	4222.11302450355	4633.85123378734	4651.61451291854
gene-LOC117900521	12.3903861976833	6.88039272599971	10.179980884841	8.46303278853718	18.1917823790997	9.01039130831678
gene-LOC117900524	0.826025746512218	1.96582649314277	0	0.940336976504131	1.01065457661665	1.1262989135396
gene-LOC117900523	551.785198670162	580.90172872369	673.009847386713	766.374635850867	639.74434699834	638.611483976952
gene-LOC117900522	1155.61001937059	1116.5894481051	1123.19122429413	1048.47572880211	1125.86919835095	977.62745695237
gene-LOC117901027	14551.2695505592	13149.413412632	12338.1368324273	12907.0653394957	12401.7423096629	11978.1889454936
gene-LOC117901028	14.0424376907077	11.7949589588566	12.4421988592501	11.2840437180496	3.03196372984995	11.262989135396
gene-LOC117902652	5579.80391769003	4400.5026049001	5856.88233574521	4586.96377138715	5271.57427163245	5441.15005130979
gene-LOC117902653	4253.20656879141	4561.70037733781	4532.35371172867	5179.37606658476	4948.16480711512	4917.42105651388
