W_PT1_G23_C	W_PT2_G23_C	W_PT3_G23_C	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W
gene-LOC117902371	791.832515888766	727.44619184121	852.885413360602	495.054526376354	504.446812318346	678.712043748726
gene-LOC117902373	119.341094253862	167.872198117202	229.491255803857	149.470424451961	219.887072036202	317.248137713167
gene-LOC117902374	7595.14599123669	6440.48144699651	6180.85031489641	5091.53509675723	5640.45163517299	5891.75112895881
gene-LOC117902372	2.61330863329626	1.07610383408463	0	0	0	3.31618262417944
gene-LOC117902370	27211.5116956362	18021.5109094153	18387.558715956	19668.6117395864	14319.5237137784	15157.1653809162
gene-LOC117902375	10.453234533185	5.38051917042315	15.4135918077217	12.720887187401	2.98489238058193	8.84315366447852
gene-LOC117902710	2371.14203327747	2223.23052121885	2251.24071458336	2569.61921185499	2054.60092196723	2023.97679495752
gene-LOC117902711	14.8087489220121	3.22831150225389	5.99417459189178	59.3641402078711	6.96474888802451	16.5809131208972
gene-LOC117902713	1439.93305694624	1615.23185496103	1613.28927587487	2983.04804544552	1231.76558905348	1712.25562828465
gene-LOC117902524	560.119150403164	727.44619184121	485.528141943234	610.602584995246	813.880655772007	729.560177319478
gene-LOC117902533	16.550954677543	10.7610383408463	14.5572811517372	24.3817004425185	17.9093542834916	18.7917015370169
gene-LOC117902523	2138.5575649141	1869.192359805	1552.49121929997	1304.95101064088	1474.53683600747	1337.52699175238
gene-LOC117902525	7282.4200581189	7953.4834377195	7171.60174387052	7140.65800786107	10307.8283542763	8846.4698471027
gene-LOC117902522	2111.55337570338	2040.29286942446	2330.87760558992	4336.76245697144	1652.63541471553	1846.00832745989
gene-LOC117902532	0	0	0	1.06007393228341	0	1.10539420805982
gene-LOC117902531	0.871102877765419	0	0	1.06007393228341	0	0
gene-LOC117902529	0	0	0	0	0.994964126860644	0
gene-LOC117902530	0	0	0.85631065598454	3.18022179685024	0	0
gene-LOC117902526	0	0	0	1.06007393228341	0	1.10539420805982
gene-LOC117902528	0	1.07610383408463	0	3.18022179685024	2.98489238058193	0
gene-LOC117901479	268.299686351749	244.275570337211	263.743682043238	188.693159946448	274.610099013538	271.926975182715
gene-LOC117901481	1784.01869366358	1641.05834697906	1561.9106365158	845.938997962164	1713.32822645403	1502.23072875329
gene-LOC117901480	0	0	0	0	0	0
gene-LOC117901612	34.8441151106168	29.054803520285	41.1029114872579	37.1025876299195	42.7834574550077	54.1643161949309
gene-Trnag-gcc-12	0	0	0	0	0	0
gene-LOC117901913	275.268509373872	327.135565561728	294.570865658682	260.77818734172	342.267659640061	300.66722459227
gene-LOC117900525	4.3555143888271	5.38051917042315	0	4.24029572913365	11.9395695223277	3.31618262417944
gene-LOC117901491	34.8441151106168	69.9467492155009	55.6601926389951	136.74953726456	127.355408238162	46.4265567385122
gene-LOC117900582	0.871102877765419	0	0	0	0	0
gene-LOC117902589	10685.8190015484	10149.8113630862	10443.5647603874	10621.9408014798	8394.51233832325	8951.48229686838
gene-LOC117902588	96037.3500678819	86230.3524328696	80601.0968052008	67459.9248287196	81909.4267796756	82376.1871730335
gene-LOC117902587	2770.10715129403	2825.84866830624	2582.63293844937	2396.8271608928	2754.06070315026	2453.97514189279
gene-LOC117902590	1462.58173176814	1253.66096670859	1303.30481840847	850.179293691297	1333.25192999326	1351.89711645715
gene-LOC117902077	552.279224503276	624.140223769085	566.877654261765	422.969498981082	590.013727228362	558.224075070207
gene-LOC117902074	3142.93918297763	2854.90347182652	2801.84846638141	2343.82346427863	3086.37872152172	2850.81166258626
gene-LOC117902079	1770.9521504971	1846.59417928922	1568.76112176368	926.504616815703	1698.40376455112	1593.97844802225
gene-LOC117902075	28.7463949662588	57.0335032064854	35.1087368953661	14.8410350519678	44.773385708729	44.2157683223926
gene-LOC117902072	601.932088535905	533.747501705976	407.603872248641	666.786503406267	614.887830399878	620.126150721556
gene-LOC117902071	5075.9164687391	5614.03370241951	5655.93188277789	5390.47594566116	4757.9184546476	5045.019165585
gene-LOC117902078	169.865061164257	132.360771592409	72.7864057586859	160.071163774795	289.534560916447	135.963487591357
gene-LOC117902073	2404.24394263256	2859.20788716286	2749.61351636636	3114.49721304867	2683.41825014316	3064.15274474181
gene-LOC117900366	3.48441151106168	2.15220766816926	0	8.4805914582673	0	1.10539420805982
gene-LOC117900721	4513.18400970264	4021.40002797426	3772.0484396119	2930.04434883135	4473.35871436545	4704.55774950257
gene-LOC117900725	2662.96149732889	2160.81649884194	2194.72421128838	2748.77170641089	2315.28152320472	1857.06226954049
gene-LOC117900719	1435.57754255741	1273.03083572212	543.757266550183	690.108129916502	1265.59436936674	284.086311471372
gene-LOC117900722	1255.25924685997	817.838913904319	788.662114161761	1126.85859001727	721.348991973967	780.408310890229
gene-LOC117900731	2766.62273978297	2458.89726088338	2433.63488430806	1466.08224834796	2395.87361748043	2609.83572522922
gene-LOC117900724	1741.33465265307	1623.84068563371	1622.7086930907	1184.10258236057	1997.88796673617	2065.98177486379
gene-LOC117900723	1290.97446484835	1152.50720630464	1160.30093885905	896.822546711767	999.938947494947	1003.69794091831
gene-LOC117900720	1754.40119581955	1620.61237413145	1662.95529392198	1012.37060533066	1325.29221697838	1599.50541906255
gene-LOC117900730	131.536534542578	119.447525583394	71.9300951027013	95.4066539055072	93.5266279249005	68.5344408997085
gene-LOC117900732	2.61330863329626	9.68493450676167	9.41941721582994	9.54066539055072	8.95467714174579	3.31618262417944
gene-LOC117900733	595.834368391547	554.193474553584	566.877654261765	674.207020932251	496.487099303461	567.067228734685
gene-LOC117900727	1376.34254686936	1292.40070473564	1179.9960839467	650.885394422016	1410.85913188839	1326.47304967178
gene-LOC117900728	8838.20979780794	9898.00306591043	9706.28128558476	10721.5877511144	10521.7456415513	11908.4118034284
gene-LOC117900726	997.412795041405	914.688258971935	1146.5999683633	630.743989708631	774.082090697581	1267.88715664461
gene-LOC117900820	2185.59712031344	2210.31727520983	2145.05819324127	2325.80220742981	1682.48433852135	1799.58177072138
gene-LOC117900819	1865.03126129576	2098.40247646503	2145.91450389726	3457.96116710849	1477.52172838806	2052.71704436708
gene-LOC117900822	1097.58962598443	936.210335653628	863.161141232416	636.044359370048	979.044700830873	902.001673776809
gene-LOC117900823	3088.05970167841	3495.18525310688	3442.36883705785	2681.98704867704	3825.63706777918	3937.41416910906
gene-LOC117900826	82.7547733877148	87.164410560855	29.9708729594589	99.6469496346408	162.179152678285	119.38257447046
gene-LOC117900824	495.657537448523	498.236075181184	419.592221432425	345.584101924393	377.091404080184	479.74108629796
gene-LOC117900818	1027.03029288543	1274.1069395562	991.607739630097	1126.85859001727	935.266279249005	978.273874132936
gene-LOC117900821	2744.84516783884	2543.90946377606	2548.38051220999	1397.17744274954	2377.96426319694	2297.0091643483
gene-LOC117900817	967.795297197381	1024.45085004857	1297.31064381658	1033.57208397633	825.820225294334	989.327816213534
gene-LOC117900825	767.441635311334	568.182824396685	650.79609854825	648.765246557449	600.958332623829	861.102088078596
gene-LOC117900816	141.118666197998	86.0883067267704	88.1999975664076	240.636782628335	101.486340939786	103.907055557623
gene-LOC117901643	82.7547733877148	91.4688258971935	80.4932016625468	156.890941977945	168.148937439449	108.328632389862
gene-LOC117901425	129.794328787047	219.525182153264	161.842713981078	345.584101924393	176.108650454334	210.024899531365
gene-LOC117902273	3730.06252259152	4045.07431232412	3968.14357983236	5230.40478188636	2813.7585507619	2752.43157806894
gene-LOC117902275	0	0	0	0	0	0
gene-LOC117901401	0	0	0	9.54066539055072	0	0
gene-LOC117900581	0	1.07610383408463	0	0	0	0
gene-LOC117901603	38828.5396735158	28235.8885025466	25934.2245271478	16209.5904985457	28475.8733107516	28534.6460868561
gene-LOC117901109	5134.28036154938	4407.72130441064	4555.57268983775	4490.47317715254	3773.89893318242	3830.19093092726
gene-LOC117899952	601.060985658139	696.239180652756	923.102887151334	1370.67559444245	532.305807870444	531.694614076771
gene-LOC117901402	47.0395553993326	44.1202571974698	53.0912606710415	64.6645098692882	57.7079193579173	59.69128723523
gene-LOC117901494	203.838073397108	236.742843498619	241.47960498764	260.77818734172	181.083471088637	211.130293739425
gene-LOC117900515	6.96882302212335	5.38051917042315	3.42524262393816	7.42051752598389	5.96978476116386	4.42157683223926
gene-LOC117901577	94.9502136764307	103.305968072124	86.4873762544385	146.290202655111	91.5366996711792	120.48796867852
gene-LOC117900983	24.3908805774317	43.0441533633852	46.2407754231652	48.763400885037	25.8690672983767	38.6887972820935
gene-LOC117900984	67.0749215879373	69.9467492155009	94.1941721582994	151.590572316528	104.471233320368	120.48796867852
gene-LOC117901415	2511.3895965977	3243.37695593107	2254.66595720729	3487.64323721243	4204.71840011308	3297.39092264243
gene-LOC117901416	274.397406496107	285.167516032427	209.796110716212	225.795747576367	230.831677431669	198.970957450767
gene-LOC117902697	11444.5496080821	11181.7949399734	12304.3278158419	14110.6441126245	10100.8758158893	11051.731292182
gene-LOC117900588	63.5905100768756	54.8812955383161	63.3669885428559	104.947319296058	44.773385708729	63.0074698594095
gene-LOC117900596	1304.9121108926	1295.62901623789	1456.5844258297	2119.08779063454	2926.18949709715	3259.80751956839
gene-LOC117900592	18.2931604330738	22.5981805157772	19.6951450876444	11.6608132551175	23.8791390446554	30.9510378256748
gene-LOC117900597	436.422541760475	515.453736526538	345.949505017754	848.05914582673	719.359063720245	578.121170815283
gene-LOC117900594	0	0	0	0	0	0
gene-LOC117900595	0	0	0	0	0	0
gene-LOC117900593	0	0	0	0	0	0
gene-LOC117900591	0	0	0	0	0	0
gene-LOC117900590	0	0	0	0	0	0
gene-LOC117900189	104.53234533185	83.9360990586011	59.0854352629333	106.007393228341	139.29497776049	87.3261424367254
gene-LOC117900188	523.532829537017	479.942310001745	395.615523064857	610.602584995246	880.54325227167	764.932791977392
gene-LOC117900187	463.426730971203	441.202571974698	392.190280440919	581.980588823594	699.459781183033	799.200012427246
gene-LOC117900185	3270.99130600915	3021.69956610964	3385.85233376287	1890.11182126133	2666.50385998653	2686.10792558535
gene-LOC117900186	2447.79908652083	2556.82270978508	3076.72418695245	2680.92697474475	2346.1254111374	2672.84319508863
gene-LOC117901246	413.773866938574	374.484134261451	417.023289464471	480.213491324386	367.141762811578	433.314529559448
gene-LOC117901660	13.0665431664813	11.8371421749309	21.4077663996135	30.742144036219	13.929497776049	7.73775945641871
gene-LOC117901403	139.376460442467	77.4794760540934	117.314559869882	62.5443620047214	22.8841749177948	43.1103741143328
gene-LOC117901047	1371.11592960277	950.199685496728	1010.44657406176	770.673748770041	1070.58140050205	764.932791977392
gene-LOC117902401	724.757594300829	903.927220631089	756.122309234349	1082.33548486136	665.631000869771	731.770965735598
gene-LOC117902402	0	0	0	1.06007393228341	0	0
gene-LOC117902400	2461.73673256507	2340.52583913407	2602.32808353702	3368.91495679669	1799.8901054909	2099.14360110559
gene-LOC117901083	505.239669103943	567.1067205626	518.924257526631	655.125690151149	430.819466930659	526.167643036472
gene-LOC117900783	195.127044619454	234.590635830449	250.89902220347	415.548981455098	188.048219976662	144.806641255836
gene-LOC117900365	9.58213165541961	12.9132460090156	14.5572811517372	13.7809611196844	7.95971301488515	6.63236524835889
gene-LOC117901857	129.794328787047	142.045706099171	94.1941721582994	121.908502212592	150.239583155957	126.014939718819
gene-LOC117902661	463.426730971203	448.735298813291	414.454357496517	527.91681827714	540.26552088533	390.204155445115
gene-LOC117902658	1103.68734612879	1139.59396029562	1454.87180451773	2185.8724483684	941.236064010169	1150.71537059027
gene-LOC117902660	4517.53952409146	4120.40158071005	4493.91832260687	5237.82529941234	5633.48688628497	5802.21419810597
gene-LOC117902253	1192.53983966086	1235.36720152916	1587.59995619534	1357.95470725505	889.497929413416	1094.34026597922
gene-LOC117902258	1282.2634360707	1225.68226702239	1245.93200445751	678.447316661384	1164.10802842695	1016.96267141503
gene-LOC117902259	2391.17739946608	2611.7040053234	2710.22322619107	2744.53141068176	3291.34133165501	3839.03408459174
gene-LOC117902257	209.064690663701	211.992455314672	201.233004156367	304.24121856534	205.957574260153	285.191705679432
gene-LOC117902254	2797.11134050476	3535.00109496801	3006.50671316172	3788.70423398092	6151.86319637936	4934.47974477901
gene-LOC117902255	101.919036698554	86.0883067267704	66.7922311667941	439.930681897616	213.917287275038	250.924485229578
gene-LOC117902260	108.016756842912	74.2511645518395	120.73980249382	80.5656188535394	99.4964126860644	161.387554376733
gene-LOC117902263	65.3327158324064	50.5768802019776	77.0679590386086	56.1839184110209	102.481305066646	109.434026597922
gene-LOC117902262	1851.96471812928	1480.71887570045	1280.18443069689	1860.42975115739	2870.47150599296	2079.24650536051
gene-LOC117902261	2775.33376856063	2775.27178810426	2115.08732028181	2892.94176120143	3870.4104534879	2777.85564485431
gene-LOC117901206	184.673810086269	192.622586301149	178.112616444784	273.499074529121	136.310085379908	159.176765960613
gene-LOC117901022	0	0	0	1.06007393228341	0	0
gene-LOC117901710	0	0	0	0	0	0
gene-LOC117901658	76.6570532433569	92.5449297312782	91.6252401903458	148.410350519678	81.5870584025728	69.6398351077683
gene-LOC117900912	57.4927899325177	91.4688258971935	91.6252401903458	59.3641402078711	69.6474888802451	72.9560177319478
gene-LOC117900911	256.104246063033	294.852450539189	401.609697656749	275.619222393687	433.804359311241	478.6356920899
gene-LOC117900913	63.5905100768756	145.274017601425	122.452423805789	97.526801770074	171.133829820031	132.647304967178
gene-LOC117900910	819.707807977259	832.904367581504	939.37278961504	569.259701636193	771.097198316999	772.670551433811
gene-LOC117900342	177.704987064145	187.242067130726	264.599992699223	1830.74768105345	239.786354573415	392.414943861234
gene-LOC117900343	0	0	0	0	0	0
gene-LOC117900344	0	0	0	0	0	0
gene-LOC117901406	1.74220575553084	0	3.42524262393816	9.54066539055072	1.98992825372129	3.31618262417944
gene-LOC117900345	0	0	0	10.6007393228341	0.994964126860644	0
gene-LOC117901409	0	1.07610383408463	0	0	0	0
gene-LOC117900577	0	0	0	5.30036966141707	0	0
gene-LOC117901849	0	0	0	0	0	0
gene-LOC117902708	2824.98663259325	2517.00686792395	2372.83682773316	3357.25414354157	2805.79883774702	2501.50709283936
gene-LOC117902709	0	0	0	0	0	0
gene-LOC117900748	19.1642633108392	8.60883067267704	7.70679590386086	280.919592055104	19.8992825372129	28.7402494095552
gene-LOC117901817	6.09772014435793	17.2176613453541	4.2815532799227	5.30036966141707	3.97985650744258	5.52697104029907
gene-LOC117900492	62680.2075696107	55703.4388675568	58611.8954701738	28965.460125712	53141.034015627	61023.2872559421
gene-LOC117900488	2944.32772684712	2668.73750852988	2629.73002452852	3569.26892999825	2380.94915557752	2220.73696399217
gene-LOC117900486	7940.97383370956	8174.08472370685	8865.38422140794	7661.15430861223	8709.91596653808	9192.45823422542
gene-LOC117900494	293.561669806946	295.928554373273	362.21940748146	581.980588823594	351.222336781807	404.574280149892
gene-LOC117900493	19.1642633108392	24.7503881839465	18.8388344316599	36.042513697636	22.8841749177948	15.4755189128374
gene-LOC117900489	680.331347534792	602.618147087393	738.139785458673	981.62846129444	505.441776445207	674.290466916487
gene-LOC117900491	208.193587785935	244.275570337211	207.227178748259	246.997226222035	353.212265035529	319.458926129287
gene-LOC117900485	336.245710817452	492.85555601076	356.225232889569	818.377075722795	304.459022819357	475.31950946572
gene-LOC117900490	2286.64505413423	2483.64764906733	2282.0678981988	3437.81976239511	3850.51117095069	3479.7809669723
gene-LOC117900487	740.437446100606	562.802305226261	588.285420661379	991.169126684991	441.764072326126	427.787558519148
gene-LOC117901762	9.58213165541961	4.30441533633852	2.56893196795362	3.18022179685024	4.97482063430322	4.42157683223926
gene-LOC117902698	6490.58754223014	6244.63054919311	6989.20757414581	8603.56003441218	5354.89693076398	6766.11794753413
gene-LOC117901009	4.3555143888271	6.45662300450778	7.70679590386086	19.0813307811014	6.96474888802451	9.94854787253833
gene-LOC117901410	0	0	0	0	0	0
gene-LOC117900938	1836.2848663295	1601.24250511793	1432.60772746214	2446.65063571012	1397.9245982392	1267.88715664461
gene-LOC117900944	3.48441151106168	0	1.71262131196908	2.12014786456683	0	0
