C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W
gene-LOC117903359	3711.08416833	3361.65506275933	4030.39295024568	3812.12390433798	3401.41843444696	3722.02564960041
gene-LOC117903358	885.003477143233	1056.68604736131	716.840968837947	888.547793365939	961.794232644683	1113.61189294178
gene-LOC117903361	4440.98394329349	4709.60713599587	3364.56961368933	4163.48108891468	4199.56709306128	5060.83920549331
gene-LOC117893606	3295.95367131951	3145.86661169562	3666.35187921941	3839.54195053327	3763.84820269824	4147.63613187501
gene-LOC117903357	5719.44901787798	5423.74111305874	5023.93972128887	10290.9066719662	8393.11042266133	11123.722507604
gene-LOC117893643	0	0	0.864705631891371	1.01548319241822	1.00396057687336	2.06607030230386
gene-LOC117903356	294.240846782157	383.193841350805	321.67049506359	279.257877915009	325.28322690697	359.496232600872
gene-LOC117903355	1214.59884427518	792.514535520982	653.717457709877	1488.6983600851	1346.31113358718	732.42192216672
gene-LOC117903360	0	0	0	0	0	0
gene-LOC117893652	1.14046839838045	3.87064486212934	5.18823379134823	2.03096638483643	2.00792115374673	5.16517575575966
gene-LOC117902052	0	0.967661215532335	2.59411689567411	1.01548319241822	0	0
gene-LOC117901983	12343.2894756717	11322.6038829438	10263.1911449187	10876.8404739915	11542.5347523131	10710.5084471432
gene-LOC117891241	10.2642155854241	7.74128972425868	9.51176195080508	7.10838234692751	7.02772403811355	11.3633866626713
gene-Trnaq-uug	0	0	0	0	0	0
gene-LOC117891230	0	0	0	0	0	0
gene-LOC117898844	0	0	0	0	1.00396057687336	1.03303515115193
gene-LOC117898826	1.14046839838045	1.93532243106467	0	1.01548319241822	1.00396057687336	2.06607030230386
gene-LOC117898835	0	0	0	0	0	0
gene-LOC117898818	208.705716903623	255.462560900536	210.123468549603	250.824348527299	191.756470182813	277.88645565987
gene-LOC117903833	226.95321127771	253.527238469472	177.264654537731	255.90176448939	236.934696142114	198.342749021171
gene-LOC117903834	2053.9835854832	1986.60847548788	1744.97596515679	1972.06835967617	1928.60826817373	2139.41579803565
gene-LOC117903838	1741.49524432695	1287.95707787354	1586.73483452067	1628.83504063882	1444.69927012077	1558.85004308827
gene-LOC117903837	413.990028612105	440.285853067212	284.488152892261	369.63588204023	316.24758171511	244.829330823008
gene-LOC117903840	61349.2165540798	56228.8579121529	52687.3788567731	59908.4309367126	49559.5099167768	59356.1337148877
gene-LOC117903835	22135.3511441662	21442.404874981	22079.3936047143	18732.6184505388	17718.900221238	17661.8019792446
gene-LOC117903836	66.1471671060664	100.636766415363	44.9646928583513	79.2076890086208	87.3445701879827	72.3124605806352
gene-LOC117903839	42.1973307400768	64.8333014406664	64.8529223918528	42.6502940815651	26.1029749987075	97.1053042082816
gene-LOC117892679	209.846185302004	269.977479133521	200.611706598798	152.322478862732	161.637652876612	140.492780556663
gene-LOC117889915	247.481642448559	245.785948745213	227.417581187431	176.694075480769	298.176291331389	167.351694486613
gene-LOC117889865	25311.5556336558	39506.7044465386	28226.58594183	24846.8427520889	30058.5796715885	28533.4639099675
gene-LOC117903652	0	0.967661215532335	0	0	0	4.13214060460773
gene-LOC117889907	892.986755931896	919.278154755718	1150.05849041552	855.036848016137	1044.1189999483	909.0709330137
gene-LOC117889886	2924.16097344749	3190.37902761011	3046.3579411533	2713.37109014147	3348.20852387267	3024.72692257286
gene-LOC117889875	3493.25470423933	3772.91107936057	3894.63416603874	4106.61403013926	3896.37099884553	4174.49504580496
gene-LOC117889900	1317.24100012942	1196.02926239797	1385.25842228998	1390.19649042054	1374.42202973964	1475.17419584496
gene-LOC117893662	82.1137246833927	106.442733708557	95.9823251399422	101.548319241822	86.3406096111093	80.5767417898507
gene-LOC117889922	1146.17074037236	1238.60635588139	1188.10553821874	1406.44422149923	1564.1705787687	1426.62154374082
gene-LOC117890041	426.53518099429	362.872955824626	435.811638473251	436.657772739833	460.817904784874	536.145243447853
gene-LOC117890067	77.5518510898709	74.5099135959898	42.3705759626772	44.6812604664015	67.2653586505154	61.9821090691159
gene-LOC117890050	2767.91680286936	2587.52609033346	2403.88165665801	2712.35560694905	2600.25789410201	2281.97464889462
gene-LOC117889967	4227.71635279634	3440.03562121745	4527.59868858322	4561.55050034262	4296.951269018	4036.0683355506
gene-LOC117890016	1931.95346685649	1660.50664585349	2013.03471104311	2139.62308642518	1901.50133259815	1915.24717023568
gene-LOC117889975	10451.2524027585	9724.99521609996	11463.4025619839	9828.86181941591	8961.35210917165	9686.77061235167
gene-LOC117890075	5760.50588021968	7482.92417971154	5260.00435879521	5302.85323080792	6114.11991315879	5928.58873246094
gene-LOC117890031	4.56187359352182	0.967661215532335	2.59411689567411	0	1.00396057687336	4.13214060460773
gene-LOC117893674	0	0	0	0	0	0
gene-LOC117890053	6467.59628721556	6047.88259707709	7170.13909964325	6669.69360780284	6435.38729775827	6296.34924627103
gene-Trnar-ucg	0	0.967661215532335	0	0	0	0
gene-Trnas-cga	1.14046839838045	1.93532243106467	0	0	0	0
gene-Trnas-aga	0	0	0	0	0	0
gene-Trnas-aga-2	0	0.967661215532335	0.864705631891371	0	1.00396057687336	0
gene-LOC117893695	0	0	0	0	0	0
gene-Trnas-aga-3	0	0	0	0	0	0
gene-LOC117893707	0	0	0	0	0	2.06607030230386
gene-LOC117893717	0	0	0	0	0	0
gene-LOC117893723	0	0	0	0	0	0
gene-Trnas-aga-4	0	0	0.864705631891371	0	0	0
gene-Trnas-cga-2	1.14046839838045	0	0	0	0	0
gene-Trnas-cga-3	11.4046839838045	7.74128972425868	6.91764505513097	15.2322478862732	15.0594086531005	6.19821090691159
gene-Trnar-ucg-2	2.28093679676091	2.902983646597	2.59411689567411	1.01548319241822	0	1.03303515115193
gene-Trnas-aga-5	1.14046839838045	2.902983646597	0	0	2.00792115374673	0
gene-Trnas-aga-6	0	0	0	0	0	0
gene-LOC117893725	0	0	0	0	0	0
gene-LOC117903155	0	0	0	1.01548319241822	0	0
gene-LOC117893760	0	0	0	0	0	0
gene-LOC117890174	1.14046839838045	2.902983646597	2.59411689567411	8.12386553934572	11.043566345607	4.13214060460773
gene-LOC117893780	2.28093679676091	0	0	0	0	0
gene-LOC117893933	0	0	0	0	2.00792115374673	0
gene-LOC117903087	0	0	2.59411689567411	2.03096638483643	0	1.03303515115193
gene-LOC117903091	0	0	0	0	0	1.03303515115193
gene-LOC117893940	0	0	2.59411689567411	0	0	1.03303515115193
gene-LOC117903082	115410.840042508	90023.4582034042	115891.307608609	109392.926903252	102918.006656442	96964.8114277249
gene-LOC117903088	629.538555906011	600.91761484558	594.052769109372	961.66258322005	681.689231697015	431.808693181508
gene-LOC117903092	0	0	0	0	3.01188173062009	6.19821090691159
gene-LOC117903085	2213.64916125646	2142.40193118859	2242.18170349433	2073.616678918	2400.46973930421	1995.82391202553
gene-LOC117903086	0	0	0	0	0	0
gene-LOC117903090	0	0	0	0	0	0
gene-LOC117903093	0	0	0	0	0	0
gene-LOC117903084	0	0	0	0	0	0
gene-LOC117890205	1027.56202694079	860.250820608246	1000.46441609832	725.054999386606	655.586256698307	829.527226375001
gene-LOC117894707	3295.95367131951	3290.04813280994	3583.34013855784	3318.59907282273	3687.54719885587	3034.02423893322
gene-LOC117889756	2031.17421751559	1149.58152405241	1307.43491541975	1514.08543989556	1170.61803263434	1148.73508808095
gene-LOC117903743	4192.36183244655	4776.3757598676	4240.51641879529	4752.46134051725	5174.41281320532	4509.19843477818
gene-LOC117903444	5.70234199190227	3.87064486212934	6.0529394232396	5.07741596209108	9.03564519186028	14.462492116127
gene-LOC117903447	7.98327878866318	3.87064486212934	4.32352815945686	3.04644957725465	6.02376346124019	4.13214060460773
gene-LOC117893979	1.14046839838045	0	0	0	3.01188173062009	4.13214060460773
gene-LOC117903446	2.28093679676091	5.80596729319401	4.32352815945686	2.03096638483643	12.0475269224804	20.6607030230386
gene-LOC117903442	34.2140519514136	14.514918232985	30.264697116198	26.4025630028736	29.1148567293276	46.4865818018369
gene-LOC117903443	7785.97775574336	9121.17461760779	6587.32750374847	6118.28623431975	6669.31011216976	6931.66586422946
gene-LOC117903445	3.42140519514136	0	0.864705631891371	0	2.00792115374673	1.03303515115193
gene-LOC117903439	444.782675368377	578.661406888336	522.282201662388	493.524831515253	542.138711511617	483.460450739104
gene-LOC117903441	0	0	0	0	0	0
gene-Trnap-cgg	0	0	0	0	0	0
gene-Trnaq-cug	0	0	0	0	0	0
gene-LOC117901976	345.561924709278	417.061983894436	359.71754286681	370.651365232649	441.74265382428	509.286329517902
gene-LOC117901984	9.12374718704364	1.93532243106467	0	0	0	1.03303515115193
gene-LOC117901993	7.98327878866318	2.902983646597	2.59411689567411	1.01548319241822	5.01980288436682	12.3964218138232
gene-LOC117889630	973.960012216908	939.599040281897	901.023268430809	940.337436179267	1156.56258455812	961.755725722449
gene-LOC117889633	51.3210779271205	79.3482196736514	65.7176280237442	53.8206091981654	70.2772403811355	76.444601185243
gene-LOC117889632	2611.67263229124	3023.94129853855	2843.15211765883	2345.76617448608	2907.46983062526	2647.6690924024
gene-LOC117894451	1158.71589275454	961.855248239141	1022.0820568956	940.337436179267	1020.02394610334	1289.22786863761
gene-LOC117894443	2519.29469202242	1951.77267172872	2084.8052784901	2465.59319119143	2132.41226527903	2008.22033383936
gene-LOC117901954	1065.19748408734	1230.86506615713	891.511506480004	1007.35932687887	1177.64575667246	1068.1583462911
gene-LOC117901930	8859.15851861937	15766.1041846683	11403.7378733834	6418.86925927554	10083.7800341161	8164.07679955372
gene-LOC117889590	1925.11065646621	2104.66314378283	1962.88178439341	2148.76243515694	2416.53310853419	2089.83011078036
gene-LOC117889591	25.09030476437	102.572088846427	96.8470307718336	23.356113425619	110.43566345607	88.8410229990661
gene-LOC117889588	42.1973307400768	58.0596729319401	44.9646928583513	39.6038445043104	87.3445701879827	52.6847927087485
gene-LOC117889589	1760.88320709942	1708.8897066301	1843.5524071924	2023.8580024895	1911.54093836689	1762.3579678652
gene-LOC117889852	4.56187359352182	2.902983646597	1.72941126378274	5.07741596209108	6.02376346124019	4.13214060460773
gene-LOC117903512	4503.70970520441	4921.52494219745	4556.99868006753	4735.19812624614	5519.77525164976	5114.55703335322
gene-LOC117897289	2369.89333183458	2419.15303883084	2294.9287470397	2911.39031266302	2653.4678046763	2317.09784403378
gene-LOC117902986	10.2642155854241	20.320885526179	13.8352901102619	17.2632142711097	15.0594086531005	10.3303515115193
gene-LOC117893990	0	0	0	0	0	0
gene-LOC117897487	5.70234199190227	0	0.864705631891371	6.09289915450929	0	1.03303515115193
gene-LOC117897493	1384.52863563387	963.790570670205	1271.11727888032	1366.84037699492	1217.80417974739	1025.80390509387
gene-LOC117897691	2954.95362020376	3011.36170273663	2920.11091889716	2866.70905219662	3824.08583731065	2995.8019383406
gene-LOC117897757	953.43158104606	1038.3004842662	1065.31733849017	1150.54245700984	857.382332649853	1001.01106146622
gene-LOC117897748	1203.19416029138	1179.57902173392	1428.49370388455	1606.49441040562	1415.58441339144	1284.06269288185
gene-LOC117897734	4544.76656754611	4378.66700028381	3700.07539886318	5244.97068884008	4986.67218533	4466.84399358095
gene-LOC117897766	23.9498363659895	47.4153995610844	21.6176407972843	29.4490125801282	31.1227778830743	21.6937381741906
gene-LOC117897711	148.260891789459	108.378056139621	74.3646843426579	120.842499897768	218.863405758393	143.591886010119
gene-LOC117897701	2870.5589587236	2887.50106714849	3151.85202824405	3137.84306457229	3073.12332580937	3107.36973466501
gene-LOC117897727	0	0	0	0	0	0
gene-LOC117893999	0	2.902983646597	1.72941126378274	0	1.00396057687336	1.03303515115193
gene-LOC117897845	1717.54540796096	1537.61367148088	1827.12300018647	1779.12655311671	1878.41023933006	1710.7062103076
gene-LOC117903699	1675.34807722089	1348.91973445207	1698.28186103465	1363.79392741766	1409.5606499302	1324.35106377678
gene-LOC117903698	5899.64302482209	5763.39019971059	5325.72198681896	5546.56919698829	5821.96738528864	4688.94655107862
gene-LOC117903697	636.381366296294	564.146488655351	740.188020899014	626.553129722039	575.269410548438	601.226457970424
gene-LOC117903696	832.541930817732	904.763236522733	894.970329007569	1053.05607053769	1075.24177783137	930.764671187891
gene-LOC117903695	1235.12727544603	1177.64369930285	1433.68193767589	1457.21838112014	1166.60219032685	1150.80115838325
gene-LOC117903694	303.364593969201	488.668913843829	336.370490805743	405.177793774868	395.560467288106	409.081919856165
gene-LOC117903693	134.575271008894	171.276035149223	126.24702225614	138.105714168877	143.566362492891	128.09635874284
gene-LOC117892190	2033.45515431235	1925.64581890935	1871.22298741293	1958.86707817474	2424.56479314918	1919.37931084029
gene-LOC117892177	1488.31125988649	2286.58345230291	1454.43487284129	2206.64497712478	2292.04199700189	2447.26027307893
gene-LOC117903313	28.5117099595114	17.417901879582	17.2941126378274	10.1548319241822	13.0514874993537	22.7267733253425
gene-LOC117903315	3644.93700122393	4082.56266833092	3847.9400619166	3708.54461871132	3918.45813153674	3424.51152606865
gene-LOC117903311	305.645530765962	286.427719797571	265.464628990651	284.3352938771	290.144606716402	278.919490811022
gene-LOC117903314	0	0	0	0	0	0
gene-LOC117903308	0	0	0	0	0	0
gene-LOC117903317	1083.44497846143	927.987105695509	1234.79964234088	868.238129517574	794.132816306831	921.467354827523
gene-LOC117903309	0	0	0	0	0	0
gene-LOC117903312	1995.8196971658	1703.08373933691	1923.10532532641	1823.80781358311	1680.63000568601	1786.11777634169
gene-LOC117903310	410.568623416964	408.353032954645	382.199889295986	452.905503818524	391.544624980612	518.58364587827
gene-LOC117903316	1483.74938629297	1353.75804052974	1709.52303424924	1625.78859106156	1386.46955666212	1527.85898855371
gene-LOC117902874	65.0066987076859	51.2860444232137	18.1588182697188	79.2076890086208	86.3406096111093	51.6517575575966
gene-LOC117901234	2126.97356297955	1954.67565537532	1970.66413508044	2016.74962014258	2465.72717680098	1802.64633876012
gene-LOC117901135	2601.40841670582	2604.94399221305	3053.27558620843	2783.43943041833	2838.196550821	2552.62985849642
gene-LOC117901207	480.137195718171	490.604236274894	616.535115538548	557.5002726376	541.134750934743	520.649716180574
gene-LOC117901176	1011.59546936346	969.596537963399	1195.88788890577	1006.34384368645	964.806114375303	957.623585117841
gene-LOC117901197	244.060237253417	217.723773494775	277.57050783713	194.972772944297	213.843602874027	262.390928392591
gene-LOC117901224	204.143843310101	184.823292166676	136.623489838837	158.415378017242	133.526756724157	280.985561113326
gene-LOC117901152	21673.4614428222	21579.8127675866	22708.8993047312	17835.9467916335	18765.0271423401	17236.19149697
gene-LOC117901146	12.545152382185	3.87064486212934	15.5647013740447	5.07741596209108	3.01188173062009	4.13214060460773
gene-LOC117894137	12.545152382185	12.5795958019204	19.0235239016102	35.5419117346375	12.0475269224804	21.6937381741906
gene-LOC117901080	4248.24478396719	3859.03292754295	3801.24595779447	3726.82331617485	4332.08988920857	3761.28098534418
gene-LOC117901186	6.84281039028273	2.902983646597	0	4.06193276967286	0	4.13214060460773
gene-LOC117901216	1365.1406728614	1034.42983940407	1255.55257750627	1181.00695278238	1078.25365956199	1042.3324675123
gene-LOC117897400	3.42140519514136	0.967661215532335	0	0	0	1.03303515115193
gene-LOC117894148	0	0	0	0	0	0
gene-LOC117894188	0	0	0	0	0	0
gene-LOC117897408	0	0	0	0	0	0
gene-LOC117897394	319.331151546527	392.870453506128	204.935234758255	366.589432462976	410.619875941206	366.727478658936
gene-LOC117903499	287.398036391875	146.116843545383	140.947017998294	326.985587958665	244.966380757101	151.856167219334
gene-LOC117903493	28515.1313647065	25198.8657136775	31212.4144887509	31997.875393098	28735.3596312694	22949.9089179913
gene-LOC117903492	6509.79361795563	6103.03928636243	6735.19216680189	5733.41810439324	7239.55971983383	5951.31550578628
gene-LOC117903497	1.14046839838045	4.83830607766167	0	2.03096638483643	4.01584230749346	2.06607030230386
gene-LOC117903496	246.341174050178	290.2983646597	155.647013740447	197.003739329134	158.625771145992	248.961471427616
gene-LOC117903494	2529.55890760785	3216.50588042948	2632.16394347733	2597.60600620579	2653.4678046763	3166.25273828067
gene-LOC117903498	0	0	0	0	0	0
gene-LOC117894215	7.98327878866318	4.83830607766167	2.59411689567411	8.12386553934572	11.043566345607	2.06607030230386
gene-LOC117899965	4290.44211470727	3890.96574765552	3719.96362839668	3386.63644671475	3383.34714406324	3547.44270905573
gene-LOC117899973	918.077060696266	758.64639297735	910.535030381614	877.377478249338	743.934787463163	714.860324597137
gene-LOC117890221	1403.91659840634	1510.51915744597	1815.01712133999	1716.16659518678	1633.44385857296	1745.82940544676
gene-LOC117890213	5671.549345146	7544.85449750561	4906.33975535164	5362.7667391606	5153.32964109098	6108.33684876137
gene-LOC117897071	1067.47842088411	1348.91973445207	1030.72911321451	1080.47411673298	1074.2378172545	1184.89131837127
gene-LOC117897123	25.09030476437	16.4502406640497	13.8352901102619	49.7586764284926	16.0633692299738	29.958019383406
gene-LOC117897107	21.6688995692286	36.7711261902287	20.7529351653929	40.6193276967286	40.1584230749346	48.5526521041408
gene-LOC117897113	23.9498363659895	31.932820112567	51.8823379134823	57.8825419678383	44.174265382428	55.7838981622043
