C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C
gene-LOC117895036	1225.61237049767	1239.73457363246	1394.37995520664	1447.52548556971	1571.79070660188	1348.32558354622
gene-LOC117895038	906.663200377261	788.670431886723	943.456839363326	1221.44775246555	1041.2003409552	1194.74272532258
gene-LOC117895035	8.92165510826332	4.61210778881125	7.64276467531047	3.1399685153356	2.2200433709066	0.942226124071432
gene-LOC117895033	5874.9098887914	5184.9315761816	5762.6445651841	4629.36024777645	4494.47780440042	4943.8604730028
gene-LOC117895037	662.432891788552	899.361018818193	659.825350301804	680.326511656046	717.074008802833	660.500512974074
gene-LOC117895039	0	0	0	2.09331234355707	0	0.942226124071432
gene-LOC117893134	5966.3568536511	6848.9800663847	5679.42334983072	5150.59502132216	6722.2913271052	5919.06451141673
gene-LOC117893138	59.1059650922445	184.48431155245	18.6823136507589	32.4463413251345	32.1906288781458	23.5556531017858
gene-LOC117893137	502.958306728345	607.875806565322	713.324703028978	784.9921288339	587.201471604797	836.696798175431
gene-LOC117893136	11.1520688853292	23.9829605018185	3.39678430013799	10.4665617177853	9.99019516907972	21.6712008536429
gene-LOC117893367	1.11520688853292	1.8448431155245	2.54758822510349	2.09331234355707	1.1100216854533	2.8266783722143
gene-LOC117894838	884.359062606602	957.473576957215	461.113468743732	606.01392345977	1339.79617434214	3165.87977688001
gene-LOC117894603	2428.92060322469	1973.98213361121	2492.39048022625	2348.69644947103	2538.6195946317	2930.32324586215
gene-LOC117895078	72.4884477546395	69.1816168321687	63.6897056275873	80.592525226947	95.461864948984	76.320316049786
gene-LOC117895076	665.778512454151	623.55697304728	672.563291427322	791.272065864571	815.865938808177	828.216763058788
gene-LOC117895073	4725.13158671396	4186.87145068285	4987.3285486776	4379.20942272138	5006.19780139439	5142.67018518187
gene-LOC117895079	1526.71823040156	1304.30408267582	1519.21177823672	1765.70896179038	1538.49005603828	1652.66462162129
gene-LOC117895072	1347.16992134776	1428.83099297372	986.765839190086	1204.70125371709	1405.28745378388	1242.79625765022
gene-LOC117895068	21.1889308821254	21.2156958285317	16.1347254256554	8.37324937422826	16.6503252817995	13.191165737
gene-LOC117895070	3062.35811591139	3073.50863046381	3182.78688922929	2909.70415754432	3767.41360042851	3702.00644147665
gene-LOC117895074	821.907476848759	681.669531186302	683.60284040277	946.177179287794	773.685114760952	773.567647862645
gene-LOC117895075	1068.36819921453	885.524695451759	872.124369060428	1265.40731168025	957.9487145462	1183.43601183372
gene-LOC117895067	4323.65710684211	4640.70285710187	4269.75786527345	3529.32461123721	3984.97785077736	3809.4202196208
gene-LOC117895071	1939.34477915874	1684.34176447387	2149.31526591231	2102.73224910307	2256.67408652656	2263.22715001958
gene-LOC117895477	284.377756575893	435.382975263782	250.512842135177	204.097953496814	287.495616532405	269.476671484429
gene-LOC117895480	806.294580409298	593.117061641126	771.919232206358	875.004559606853	798.105591840924	893.230365619717
gene-LOC117895479	1736.37712544575	1607.7807751796	1892.00885517686	2346.60313712747	2212.27321910843	2241.55594916594
gene-LOC117895478	911.124027931392	1247.11394609456	782.109585106772	838.371593594605	1026.7700590443	798.065527088503
gene-LOC117895481	2132.27557087493	2346.64044294716	2196.87024611424	2143.55183980244	2164.54228663394	2084.20418644601
gene-LOC117894711	589.944444033912	508.254278326999	665.769722827046	580.894175337086	612.731970370223	636.002633748216
gene-LOC117895829	1391.77819688908	1837.4637430624	1284.83366152719	1802.34192780263	1779.36476178164	1354.92116641472
gene-LOC117895824	3546.35790553467	3597.44407527277	4215.40931647124	3796.22193504074	4007.17828448642	3604.9571506973
gene-LOC117895821	2327.4367763682	2431.50322626129	2928.02806671895	2745.37913857509	2087.95079033766	1897.64341387986
gene-LOC117895826	547.566582269662	743.471775556373	669.166507127184	462.622027926111	693.763553408314	584.180196924288
gene-LOC117895820	7846.59566771759	8272.27653001185	8092.83859507876	5603.79714370226	4894.08561116361	4997.56736207487
gene-LOC117895831	80.2948959743699	120.837224066855	123.982626955037	140.251927018323	85.4716697799043	97.9915169034289
gene-LOC117895832	951.271475918577	1074.62111479302	892.505074861256	968.156958895143	1182.17309500777	603.966945529788
gene-LOC117895833	189.585171050596	176.18251753259	168.990018931865	207.237922012149	160.953144390729	194.098581558715
gene-LOC117895830	254.267170585505	440.917504610355	365.154312264834	319.230132392452	460.65899946312	296.801229082501
gene-LOC117895834	1230.07319805181	1344.89063121736	1462.3156412094	1911.1941696676	1830.4257593125	1762.90507813765
gene-LOC117895823	0	0	0	0	0	0
gene-LOC117895825	4105.07655668966	3517.19339974746	3682.11418134958	3114.84876721291	3604.24041266687	3876.31827442987
gene-LOC117895827	657.97206423442	680.74710962854	714.173899104012	685.559792514939	602.741775201143	743.41641189236
gene-LOC117893361	834.174752622621	980.534115901271	1041.96358406733	902.217620073095	1051.19053612428	888.51923499936
gene-LOC117893360	4010.28397116437	4144.44005902578	4632.36458931318	4859.62460556773	4648.77081867843	5279.29297317223
gene-LOC117894336	1494.37723063411	1178.85475082015	1480.99795486016	947.223835459572	784.785331615485	1063.77329407665
gene-LOC117894672	528.608065164602	521.168180135671	431.391606117524	591.360737054871	612.731970370223	555.913413202145
gene-LOC117894673	107.05986129916	65.4919306011197	61.9913134775183	119.318803582753	43.2908457326788	39.5734972110001
gene-LOC117893106	1588.05460927087	1186.23412328225	1556.57640553823	1386.81942760656	1548.48025120736	1759.13617364136
gene-LOC117893105	3975.71255761984	3505.20191949655	4219.65529684642	2251.35742549562	2170.09239506121	2580.75735383165
gene-LOC117893107	2115.54746754694	1685.26418603163	2190.925873589	2304.73689025633	2090.17083370857	2475.22802793565
gene-LOC117894650	2154.57970864559	1879.89513471946	2063.54646233383	2058.77268988837	2403.1969490064	2388.54322452108
gene-LOC117894645	2548.24774029771	2318.04537465653	2725.0702047857	2340.3232000968	1854.84623639247	2119.06655303665
gene-LOC117894651	1456.46019642399	1217.59645624617	1373.99924940582	1538.58457251444	1672.80267997813	1443.49042207743
gene-LOC117894654	335.677273448408	429.848445917208	361.757527964696	446.922185349433	482.859433172187	436.250695445073
gene-LOC117894653	527.492858276069	498.107641191615	649.63499740139	703.352947435174	646.032620933822	697.247331812859
gene-LOC117894649	1563.52005772315	1712.01441120673	1469.10920980968	1987.60007020743	1597.3212053673	1532.05967774015
gene-LOC117894652	142.746481732213	146.665027684198	73.0308624529667	193.631391779029	107.67210348897	107.413778144143
gene-LOC117894656	0	0	0	0	0	0
gene-LOC117893154	2.23041377706583	0	0.849196075034497	0	0	0
gene-LOC117894658	343.483721668138	465.822886669936	345.62280253904	226.077733104163	213.124163607034	320.356882184287
gene-LOC117894647	73.6036546431724	108.845743815945	50.9517645020698	63.8460264784905	73.261431239918	63.1291503127859
gene-LOC117894655	0	0	0	0	0	0
gene-LOC117894646	161.704998837273	209.389693612031	148.609313131037	136.065302331209	117.66229865805	107.413778144143
gene-LOC117895206	2056.4415024547	2057.00007380982	2214.70336368997	2055.63272137304	2062.42029157224	2203.86690420308
gene-LOC117895220	14.4976895509279	20.2932742707695	23.7774901009659	6.2799370306712	13.3202602254396	14.1333918610715
gene-LOC117895217	1267.99023226193	1061.70721298435	1183.77932859809	1118.87544763125	1518.50966570012	1391.6679852535
gene-LOC117895207	2928.53328928744	2661.18619414409	3086.8277327504	2780.96544841556	2968.19798690213	2824.79391996615
gene-LOC117895221	1720.76422900629	1457.42606126435	1638.09922874154	1739.54255749592	1769.37456661256	2014.47945326472
gene-LOC117895214	596.63568536511	571.901365812594	625.00831122539	633.226983926012	687.103423295594	680.287261579574
gene-LOC117895219	5512.4676500182	4085.405079329	3919.0398862842	5152.68833366572	4275.80353236612	4379.46702468401
gene-LOC117895201	2366.46901746685	2348.48528606269	2361.61428467094	1941.54719864918	1821.54558582887	2036.15065411836
gene-LOC117895209	0	0	0	0	0	0
gene-LOC117895208	0	0	0	0	0	0
gene-LOC117895211	13167.2477329081	13955.3157473851	13881.8082385889	12193.5444012199	15330.5094977956	12514.6473799168
gene-LOC117895205	2824.81904865388	2898.24853448899	2676.66602850873	3117.98873572825	2919.35703274219	3303.44479099444
gene-LOC117895218	196.276412381793	273.036781097626	340.527626088833	280.503854036647	320.796267096004	289.26342008993
gene-LOC117895222	0	0	0	0	0	0
gene-LOC117895204	3798.39466234311	3298.5794905578	4390.34370792835	3596.31060623104	3499.89837423426	4088.31915234594
gene-LOC117895213	2054.21108867763	1639.14310814352	2162.05320703783	1984.4601016921	2040.21985786317	1989.03934791479
gene-LOC117895212	0	0	0	0	0	0
gene-LOC117895210	2306.24784548607	1686.18660758939	1924.27830602817	2449.17544196177	2210.05317573752	1950.40807682786
gene-LOC117895202	1918.15584827661	1530.29736432757	1835.11271814955	1282.1538104287	937.96832420804	1179.66710733743
gene-LOC117895215	7571.13956624996	5956.9984200286	7799.01675311682	8859.94449410528	7855.62346795302	7641.45386621931
gene-LOC117895200	4639.26065629693	5501.32217049405	5377.10954711844	2464.87528453844	2286.6446720338	2584.52625832794
gene-LOC117895216	711.501994884	656.764149126721	654.730173851597	860.351373201954	1126.6720107351	1094.866756171
gene-LOC117893683	0	8.30179401986024	1.69839215006899	4.18662468711413	5.55010842726651	15.0756179851429
gene-LOC117893682	34.5714135445204	21.2156958285317	13.587137200552	18.8398110920136	21.0904120236127	31.0934620943572
gene-LOC117895664	18103.1534215548	18601.5531338335	17388.1388324064	12596.5070273546	15887.7403838931	14496.148918839
gene-LOC117895665	0	0	0	0	0	0
gene-LOC117895666	0	0	0	0	0	0
gene-LOC117895663	0	0	0	0	0	0
gene-LOC117895667	249.806343031373	175.260095974827	199.561077633107	216.657827558156	235.3245973161	293.974550710287
gene-LOC117893876	130.479205958351	136.518390548813	96.8083525539327	135.018646159431	122.102385399863	151.6984059755
gene-LOC117895434	4274.58800374667	3444.32209668424	4747.85525551787	4477.59510286856	4529.99849833493	4556.60553600944
gene-LOC117895433	12577.3032888742	12359.5264524564	13102.2462417073	10262.4637642885	9287.55144218778	11000.489998534
gene-LOC117895436	1320.40495602297	1147.49241785624	1269.54813217657	1273.78056105447	1342.01621771304	1299.3298250945
gene-LOC117895435	1750.87481499668	1383.63233664337	1723.01883624499	1742.68252601126	1670.58263660722	1824.14977620229
gene-LOC117895419	4396.14555459675	3461.84810628172	2039.76897223286	3882.04774112658	3060.32978679475	2471.45912343937
gene-LOC117895420	1907.00377939129	1768.28212623023	2099.21269748528	2147.73846448955	2051.3200747177	2340.48969219344
gene-LOC117895416	3373.50083781207	3006.17185674717	3885.07204328282	3910.3074577646	3326.73499130355	3301.5603387463
gene-LOC117895418	200.737239935925	180.794625321401	136.720568080554	156.99842576678	209.794098550674	157.351762719929
gene-LOC117895421	3727.021421477	3777.31627903641	3506.33059381744	3334.64656328641	3255.69360343454	2919.0165323733
gene-LOC117895422	0	0	0	0	0	0
gene-LOC117893858	5.57603444266458	11.9914802509092	5.94437252524148	14.6531864048995	11.100216854533	6.59558286850002
gene-LOC117893859	289.953791018558	356.97714285399	287.877469436694	452.155466208326	419.588197101348	387.254936993358
gene-LOC117893857	3918.83700630467	3043.06871905766	3760.24022025275	4055.79266564181	3785.17394739576	3863.12710869287
gene-LOC117893856	1837.86095230225	1585.64265779331	1691.59858146872	2127.85199722576	2086.84076865221	1858.06991666886
gene-LOC117893624	1076.17464743426	838.481196005884	1220.29475982457	1174.34822473551	1072.28094814789	1210.76056943179
gene-LOC117893623	446.082755413166	417.856965666299	386.384214140696	442.735560662319	377.407373054123	327.894691176858
gene-LOC117893625	8.92165510826332	11.069058693147	5.94437252524148	7.32659320244973	2.2200433709066	6.59558286850002
gene-LOC117894170	686.967443336276	891.981646356095	737.102193129943	504.488274797253	668.233054642888	596.429136537216
gene-LOC117894171	4.46082755413166	0	5.09517645020698	0	2.2200433709066	0.942226124071432
gene-LOC117894174	0	0	0.849196075034497	4.18662468711413	0	0
gene-LOC117894175	0	2.76726467328675	1.69839215006899	0	0	0.942226124071432
gene-LOC117894172	2.23041377706583	2.76726467328675	2.54758822510349	3.1399685153356	0	1.88445224814286
gene-LOC117894173	1.11520688853292	0.922421557762249	0	1.04665617177853	0	0
gene-LOC117895737	1.11520688853292	1.8448431155245	2.54758822510349	5.23328085889266	0	0
gene-LOC117895736	4408.41283037062	4817.80779619223	4575.46845228587	2263.91729955697	1988.04883864686	2431.88562622837
gene-LOC117895918	0	0	0	0	0	0
gene-LOC117893475	1209.99947405821	1093.06954594827	1366.35648473051	1165.97497536129	1282.07504669856	1305.925407963
gene-LOC117893476	392.552824763586	390.184318933431	400.820547416283	318.183476220674	388.507589908656	410.810590095144
gene-LOC117893474	939.004200144715	983.301380574557	1052.15393696774	1112.59551060058	1068.95088309153	1206.9916649355
gene-LOC117893374	25.6497584362571	58.1125581390217	41.6106076766904	55.4727771042622	43.2908457326788	45.2268539554287
gene-LOC117893473	27.8801722133229	20.2932742707695	23.7774901009659	18.8398110920136	16.6503252817995	32.0356882184287
gene-LOC117895870	3362.34876892674	4030.05978586327	3289.78559468364	1948.87379185163	2617.43113429889	2133.19994489772
gene-LOC117893870	39.0322410986521	62.7246659278329	28.0234704761384	33.492997496913	83.2516264089977	39.5734972110001
gene-LOC117893927	27.8801722133229	19.3708527130072	13.587137200552	17.7931549202351	11.100216854533	31.0934620943572
gene-LOC117894387	5620.6427182059	6680.17692131421	5586.01178157692	3516.76473717587	3598.69030423961	4019.53664528873
gene-LOC117894393	0	0	0	0	0	0
gene-LOC117894388	1.11520688853292	1.8448431155245	2.54758822510349	4.18662468711413	1.1100216854533	0.942226124071432
gene-LOC117894389	4.46082755413166	3.689686231049	1.69839215006899	4.18662468711413	0	0
gene-LOC117894392	0	0	0	0	0	0
gene-LOC117894391	78.0644821973041	93.1645773339872	70.4832742278632	29.3063728097989	44.4008674181321	65.0136025609288
gene-LOC117895374	3048.97563324899	3774.54901436312	3266.00810458268	2273.33720510297	2274.43443349382	2197.27132133458
gene-LOC117895373	4557.85055343403	4964.47282387642	4471.01733505663	5908.37408968982	4432.31659001504	4419.98274801909
gene-Trnav-uac	0	0	0	0	0	0
gene-Trnav-uac-2	0	0	0	0	0	0
gene-LOC117895367	0	0	0	0	0	0
gene-LOC117895368	10592.2350272856	11031.2394092787	10696.4737611345	10394.3424419326	11372.1721674691	9420.37678846617
gene-LOC117895371	0	0	0	0	0	0
gene-LOC117895370	760.571097979448	776.678951635814	948.552015813533	1036.18961006075	1015.66984218977	974.26181228986
gene-LOC117895372	0	0	0	0	0	0
gene-LOC117893379	12.2672757738621	2.76726467328675	0.849196075034497	1.04665617177853	14.4302819108929	2.8266783722143
gene-LOC117893491	55.7603444266458	47.965921003637	44.1581959017938	40.8195906993628	63.2712360708382	42.4001755832144
gene-LOC117894915	13.382482662395	9.22421557762249	0.849196075034497	6.2799370306712	1.1100216854533	13.191165737
gene-LOC117893387	0	0	1.69839215006899	0	0	1.88445224814286
gene-LOC117893672	23.4193446591912	23.0605389440562	5.94437252524148	11.5132178895639	28.8605638217859	18.8445224814286
gene-LOC117893517	80.2948959743699	82.0955186408402	84.0704114284152	99.4323363189606	112.112190230784	92.3381601590003
gene-LOC117893589	46.8386893183825	43.3538132148257	33.1186469263454	55.4727771042622	61.0511926999316	59.3602458165002
gene-LOC117894247	47.9538962069154	52.5780287924482	26.3250783260694	20.9331234355707	55.5010842726651	38.6312710869287
gene-LOC117894563	746.073408428521	672.44531560868	670.864899277253	331.790006453795	379.627416425029	407.041685598858
gene-LOC117895781	2105.51060555014	2501.60726465122	2827.82292986488	1506.13823118931	1879.26671347244	2082.31973419786
gene-LOC117895782	592.174857810978	618.944865258469	816.926624183186	502.394962453696	701.533705206487	726.456341659074
gene-LOC117895783	692.543477778941	800.661912137632	974.027898064568	999.556644048499	1023.43999398794	1099.57788679136
gene-LOC117895780	9928.68692860855	12959.1004650018	8894.47968991132	7940.98037528373	8930.12445947182	7435.10634504767
gene-LOC117895459	1228.95799116327	1343.9682096596	1506.4738371112	851.978123827726	577.211276435717	749.069768636788
