C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117890590	1594.14469661334	1541.56983100897	1630.36755292871	1857.6794925313	1966.86476359729	1547.7789953646
gene-LOC117890976	7800.02921686701	6952.19745123221	6678.6020139308	7789.37886224756	7756.22248678212	7470.79201959793
gene-LOC117890076	943.310418471887	1080.51131479752	986.827751496444	793.652179234905	707.869066590284	848.648976139282
gene-LOC117890080	0	0	0	0	0	0
gene-LOC117890085	0	4.03552311782453	1.00083950456029	0.919643313134305	0	4.12466088038533
gene-LOC117890084	0	0	0	0	0	0
gene-LOC117890077	1537.24660788011	1664.65328610262	1503.26093584955	1189.09880388266	954.611998373183	1190.99582921126
gene-LOC117890083	4.99106041519517	3.0266423383684	2.00167900912058	2.75892993940291	1.01124152370041	1.03116522009633
gene-LOC117890073	2969.68094704113	3098.27287370979	2455.05930468639	2568.56377358411	2629.22796162106	2275.78164075261
gene-LOC117890079	6461.42681351167	6692.91509091199	5338.47791732458	5292.54726708792	4861.03800442785	5182.63639620417
gene-LOC117890081	803.560726846422	808.113504344363	828.695109775918	938.036179396991	1037.53380331662	940.422680727856
gene-LOC117890082	12689.2719995922	13854.9597442711	17334.5402189842	15837.1774954859	14568.9566319518	16059.3671377803
gene-LOC117890201	7.98569666431227	4.03552311782453	14.011753063844	4.59821656567152	4.04496609480162	8.24932176077067
gene-LOC117890199	2978.66485578848	3044.80219239861	3055.56300742256	2865.60856372649	3119.68010061575	3098.65148638948
gene-LOC117890200	1539.24303204619	1644.4756705135	1893.58834262806	1677.42940315697	1630.12133620505	2281.96863207319
gene-LOC117892750	0	1.00888077945613	1.00083950456029	0	0	0
gene-LOC117890437	0.998212083039034	2.01776155891227	0	0	0	0
gene-LOC117890552	1163.91528882351	1302.46508627787	2087.75120651276	1961.59918691547	2815.29640198193	2129.35617949893
gene-LOC117890550	47.9141799858736	19.1687348096665	16.0134320729646	31.2678726465664	26.2922796162106	18.560973961734
gene-LOC117890551	388.304500302184	397.499027105716	531.445776921513	613.402089860581	695.73416830588	635.197775579341
gene-LOC117890553	128.769358712035	95.8436740483327	145.121728161242	148.982216727757	169.888575981668	147.456626473776
gene-LOC117890549	1103.02435175813	1078.49355323861	1149.96459073977	1028.16122408415	984.949244084196	1103.34678550308
gene-LOC117890554	247.55659659368	249.193552525665	254.213234158313	287.848357011037	325.619770631531	352.658505272946
gene-LOC117890555	187.663871611338	166.465328610262	205.172098434859	240.946548041188	234.608033498494	186.640904837436
gene-LOC117892771	71.8712699788105	107.950243401806	90.0755554104259	121.392917333728	118.315258272948	101.054191569441
gene-Trnal-aag	0	2.01776155891227	0	0	0	0
gene-Trnal-aag-2	0.998212083039034	0	0	0.919643313134305	0	0
gene-LOC117892782	183.671023279182	133.17226288821	135.113333115639	159.098293172235	171.911059029069	160.861774335028
gene-LOC117890613	0	0	0	0.919643313134305	0	1.03116522009633
gene-LOC117892751	0	0	0	0	0	0
gene-LOC117890339	0	0	0	0	0	0
gene-LOC117890340	0	0	0	0	0	0
gene-LOC117890338	1.99642416607807	0	0	0	0	0
gene-LOC117890312	0	0	0	0	2.02248304740081	0
gene-LOC117890400	0.998212083039034	3.0266423383684	0	0	0	0
gene-LOC117891562	2.9946362491171	0	0	0	0	0
gene-LOC117891560	0	0	0	0	0	2.06233044019267
gene-LOC117891721	3721.33464556952	3535.11825121429	3606.02473493072	3314.39450053603	3326.98461297434	3630.73273995919
gene-LOC117891722	172.690690365753	243.140267848928	197.165382398377	175.651872808652	156.742436173563	221.700522320712
gene-LOC117892425	5.9892724982342	4.03552311782453	4.00335801824115	2.75892993940291	2.02248304740081	3.093495660289
gene-Trnaa-ugc	0	0	1.00083950456029	0	0	0
gene-Trnaa-ugc-2	0	0	0	0	0	0
gene-LOC117892421	0	0	0	0	0	0
gene-LOC117892417	948.301478887082	1071.43138778241	802.673282657351	835.955771639083	864.611502763847	955.890159029301
gene-LOC117892423	519.070283180298	610.372871570961	603.506221249854	579.375287274612	568.317736319628	879.583932742172
gene-LOC117892424	15.9713933286245	31.2753041631401	9.00755554104259	11.955363070746	12.1348982844049	35.0596174832753
gene-LOC117892420	8703.41115201734	8722.78321917773	9884.29094703741	12087.7917078373	11804.2223061548	10963.3486200642
gene-LOC117892419	1272.72040587477	1291.36739770385	1198.00488695866	1310.49172121638	1205.39989625088	1371.44974272812
gene-LOC117890557	9.98212083039034	13.1154501329297	8.0067160364823	3.67857325253722	7.07869066590284	9.280486980867
gene-LOC117892756	563.989826917054	571.026521172171	508.426468316626	438.669860365063	429.777647572673	521.769601368745
gene-LOC117892192	412.261590295121	513.520316743172	374.313974705548	286.928713697903	209.326995405984	389.780453196414
gene-LOC117892195	0	0	0	0	0	0
gene-LOC117892196	0	0	0	0	0	0
gene-LOC117892474	5.9892724982342	3.0266423383684	0	0	0	5.15582610048167
gene-Trnaa-ugc-3	0.998212083039034	0	0	0.919643313134305	1.01124152370041	0
gene-LOC117892194	1371.54340209563	1288.34075536548	1247.04602268212	1519.25075329787	1651.35740820276	1324.01614260369
gene-LOC117892188	286.486867832203	346.046107353454	282.236740286001	246.464407919994	177.978508171271	287.695096406877
gene-LOC117892191	183.671023279182	186.642944199385	194.162863884696	130.589350465071	95.0567032278382	173.235756976184
gene-Trnaw-cca-4	0	0	0	0	0	0
gene-LOC117892197	0	0	0	0	0	0
gene-LOC117892193	1027.16023344717	986.685402308098	887.744640544975	673.178905214311	489.440897470997	623.854958158282
gene-LOC117890882	0	0	3.00251851368086	1.83928662626861	0	1.03116522009633
gene-LOC117890397	0	0	6.00503702736173	0	0	0
gene-LOC117891652	0	1.00888077945613	3.00251851368086	0	1.01124152370041	1.03116522009633
gene-LOC117891653	5.9892724982342	3.0266423383684	0	2.75892993940291	2.02248304740081	2.06233044019267
gene-LOC117891649	7925.80393932993	9016.36752599946	6787.69351992787	4193.57350789243	2526.08132620361	3787.46985341383
gene-LOC117891651	1599.13575702853	1076.47579167969	1124.94360312576	1784.10802748055	1347.98495109264	1392.07304713005
gene-LOC117891650	34327.5153236293	32038.018032409	32186.9984666589	34333.043809243	36481.5492090159	32208.445649709
gene-LOC117891869	284368.661791994	293252.385045294	255797.563094032	213675.445233503	191496.784860099	213291.369950826
gene-LOC117892763	0	0	0	0	0	0
gene-LOC117891868	2007.4044989915	2472.76679044698	1832.53713284989	1241.51847273131	1146.74788787626	1113.65843770404
gene-LOC117891871	2029.36516481836	1896.69586537753	1943.63031785608	2040.68851184502	1907.20151369897	2048.92529233141
gene-LOC117891870	0	0	0	0	0	0
gene-LOC117890034	70.8730578957714	85.7548662537713	76.0638023465819	76.3303949901473	62.6969744694252	76.3062262871287
gene-LOC117890036	3173.31621198109	2852.10596352249	2781.33298317304	2746.97457633217	3308.78226554773	2744.96181589644
gene-LOC117890035	3135.38415282561	3611.79319045296	3713.11456191867	3813.76081956796	4391.82193743086	3920.49016680626
gene-LOC117890037	828.516028922398	940.276886453116	831.697628289599	1014.36657438714	941.465858565078	894.020245823521
gene-LOC117891368	7668.26522190586	6898.72676992104	7209.04695134775	8723.73646839202	9859.60485607896	8334.90847403866
gene-LOC117892675	2407.68754429015	1986.48625474913	1817.52454028148	2024.13493220861	2291.47329270512	1946.83993554188
gene-LOC117892674	20325.5944348408	22475.8460047237	24219.3151708544	24956.3605885256	23466.8707989916	26716.4596874759
gene-LOC117890356	9497.98797011641	8073.06399720798	9737.16753986704	10553.8266615293	11182.3087690791	10408.5817316524
gene-LOC117890359	562.991614834015	542.7778593474	496.416394261903	660.303898830431	812.026943531426	580.546018914236
gene-LOC117890358	408.268741962965	375.303649957682	461.387011602293	537.071694870434	584.497600698835	492.896975206047
gene-LOC117890357	453.188285699721	550.848905583049	495.415554757343	632.714599436402	631.014710789054	663.039236521942
gene-LOC117892050	562.991614834015	430.792092827769	800.67160364823	642.830675880879	895.95998999856	600.138158096066
gene-LOC117892054	2.9946362491171	3.0266423383684	9.00755554104259	2.75892993940291	8.08993218960325	3.093495660289
gene-LOC117892051	0	0	0	0	7.07869066590284	2.06233044019267
gene-LOC117892052	0	0	0	0	0	0
gene-LOC117892049	151.728236621933	196.731751993946	170.142715775249	147.142930101489	136.517605699555	156.737113454643
gene-LOC117892047	1195.85807548076	1350.89136369176	1347.12997313815	1300.37564477191	1596.75036592294	1334.32779480466
gene-LOC117892055	451.191861533643	385.392457752243	435.365184483725	492.009172526853	545.059181274519	466.086679483543
gene-LOC117892048	942.312206388848	972.561071395712	964.809282396118	948.152255841468	783.712180867815	852.773637019667
gene-LOC117892045	1503.30739705679	1753.43479469476	1600.3423677919	1825.4919765716	1575.51429392523	1733.38873498194
gene-LOC117892057	25.9535141590149	24.2131387069472	24.0201481094469	19.3125095758204	19.2135889503077	12.373982641156
gene-LOC117892044	981.242477627371	896.895012936502	743.623751888294	627.196739557596	674.498096308171	543.424070990768
gene-LOC117892053	1065.09229260265	916.063747746169	943.791652800352	1114.60769551878	1292.36666728912	1194.08932487155
gene-LOC117892707	5420.29161090196	6526.44976230173	5198.36038668614	4297.49320227661	3298.66985031072	3996.79639309339
gene-LOC117892708	839.496361835828	878.735158906292	760.638023465819	729.277147315504	617.868570980948	547.548731871153
gene-LOC117891145	4987.06756686301	6363.01107602983	5274.42418903272	4503.49330441869	3975.1904296663	4147.34651522745
gene-LOC117891151	0	0	0	0	0	0
gene-LOC117891148	8113.46781094127	7841.02141793307	7645.41297533604	8560.03995865411	9336.79298832585	7710.02235066028
gene-LOC117891146	10801.6529505654	11686.8749492198	10396.7207733723	7514.40551162041	5877.33573574676	7649.1836026746
gene-LOC117891153	757.642971026627	532.689051552838	622.522171836499	847.911134709829	786.745905438916	675.413219163098
gene-LOC117891152	1723.91226740841	1731.23941754672	1836.54049086813	2191.51001519905	2255.06859785191	1860.22205705378
gene-LOC117891140	39437.3629767062	47609.0839825349	44564.3806195559	27638.9601329384	20350.224422947	32389.9307284459
gene-LOC117891150	1554.21621329178	1679.78649779446	1352.13417066095	1089.77732606415	1031.46635417441	1020.85356789537
gene-LOC117891147	2757.06177335381	3026.6423383684	3001.5176741763	2793.87638530202	2437.09207211798	3296.63520864798
gene-LOC117890166	79.8569666431227	93.8259124894204	106.088987483391	89.2054013740276	62.6969744694252	69.0880697464543
gene-LOC117890165	9375.20788390261	16670.7459997331	15178.7319261613	14976.3913543922	13984.4590312529	23449.7282702107
gene-LOC117890163	110.801541217333	133.17226288821	135.113333115639	113.116127515519	81.9105634197329	107.241182890019
gene-LOC117892758	0	0	0	0	0	0
gene-LOC117890173	0.998212083039034	0	1.00083950456029	0.919643313134305	4.04496609480162	1.03116522009633
gene-LOC117890170	190.658507860456	230.024817715998	141.118370143001	132.42863709134	120.337741320348	211.388870119748
gene-LOC117890176	1.99642416607807	0	1.00083950456029	0	4.04496609480162	0
gene-LOC117890175	0	0	0	0	0	0
gene-LOC117890161	2561.41220507816	3046.81995395752	2460.06350220919	1924.8134543901	1593.71664135184	1813.81962214945
gene-LOC117890178	117.789025798606	140.234428344403	149.125086179483	138.86614028328	83.9330464671337	130.957982952234
gene-LOC117890168	0	0	0	0	0	0
gene-LOC117890177	3351.99617484508	2961.06508770375	3642.05495709489	4507.17187767123	4643.62107683227	4043.19882799772
gene-LOC117890164	0	0	0	0	0	0
gene-LOC117890172	1175.89383381998	1058.31593764948	996.836146542047	1267.26848549907	1317.64770538163	1233.27360323521
gene-LOC117890167	787.589333517798	1100.68893038664	895.751356581458	760.54501996207	600.677465078041	651.696419100883
gene-LOC117890169	400.283045298653	295.602068380647	359.301382137143	444.187720243869	424.721439954171	450.619201182098
gene-LOC117892759	12.9767570795074	14.1243309123859	45.037777705213	36.7857325253722	55.6182838035223	35.0596174832753
gene-LOC117890171	6219.85948941622	5471.16046699061	6126.13860741352	7179.65534563952	7758.24496982952	6863.43570496119
gene-LOC117890162	1788.79605280595	1766.55024482769	1455.22063963066	1125.64341527639	1203.37741320348	1416.82101241236
gene-LOC117891333	1831.71917237663	1642.45790895459	1431.20049152121	1854.92056259189	2172.14679290847	1814.85078736955
gene-LOC117891335	733.68588103369	684.021168471258	633.531406386662	836.875414952217	972.814345799791	678.506714823387
gene-LOC117891737	7405.73544406659	8296.02664946778	7156.00245760606	6471.5299945261	5711.49212585989	5906.5143807118
gene-LOC117892475	0	0	0	0	0	0
gene-LOC117891740	47.9141799858736	11.0976885740175	102.085629465149	165.535796364175	62.6969744694252	71.150400186647
gene-LOC117891739	0.998212083039034	1.00888077945613	1.00083950456029	0	2.02248304740081	0
gene-Trnaf-gaa-2	0	0	0	0	2.02248304740081	0
gene-Trnaf-gaa-3	0	0	0	0	0	0
gene-Trnaf-gaa-4	0	0	0	0	0	0
gene-LOC117891736	464.168618613151	597.257421438031	508.426468316626	362.339465374916	222.473135214089	343.378018292079
gene-LOC117891738	0	0	0	0	0	0
gene-LOC117891742	821.528544341125	825.264477595117	679.570023596436	658.464612204162	673.486854784471	689.849532244447
gene-LOC117891741	47.9141799858736	46.4085158549821	49.0411357234541	45.9821656567152	38.4271779006154	65.9945740861653
gene-LOC117892252	16369.6799497571	16409.445877854	14512.1728161242	10002.0406736487	7654.08709288838	9729.0438516089
gene-LOC117892254	861.457027662686	901.939416833783	834.70014680328	1118.28626877131	1076.97222274093	931.142193746989
gene-LOC117892255	81.8533908092008	28.2486618247717	105.08814797883	120.473274020594	20.2248304740081	155.705948234546
gene-LOC117892253	6322.67533396924	5813.17105122624	5656.74487977475	6463.25320470789	6654.98046747237	6275.67152950628
gene-LOC117892251	5787.63365746032	5323.86387319002	5673.75915135227	5458.0830634521	5160.36549544317	6266.39104252542
gene-LOC117891090	0	4.03552311782453	0	0	0	0
gene-LOC117891088	0.998212083039034	2.01776155891227	1.00083950456029	0.919643313134305	1.01124152370041	3.093495660289
gene-LOC117891089	84.8480270583179	122.074574314192	113.094864015313	70.8125351113415	60.6744914220244	115.490504650789
gene-LOC117891725	1.99642416607807	3.0266423383684	2.00167900912058	0.919643313134305	0	0
gene-LOC117891731	311.442169908179	215.900486803613	232.194765057987	225.312611717905	288.203834254616	245.417322382927
gene-LOC117891734	9.98212083039034	11.0976885740175	15.0125925684043	12.8750063838803	10.1124152370041	9.280486980867
gene-LOC117891724	2464.58563302338	2654.36533074909	2130.78730520885	2121.61712340084	2054.84277615923	1904.56216151793
gene-LOC117891728	1570.1876066204	1438.66399150445	1385.16187431144	1634.20616743966	1850.57198837174	1648.83318693404
gene-LOC117891729	2413.67681678838	2411.22506290016	2355.97619373492	2212.66181140114	2233.8325258542	2240.72202326933
gene-LOC117891727	1342.5952516875	1228.81678937757	1275.06952880981	1373.94710982265	1483.4913152685	1413.72751675207
gene-LOC117891733	678.784216466543	548.831144024137	492.413036243662	670.419975274908	817.083151149928	655.821079981268
gene-LOC117891730	1200.84913589596	1100.68893038664	1085.91086244791	1195.5363070746	1371.24350613775	1049.72619405807
gene-LOC117891735	4.99106041519517	7.06216545619293	5.00419752280144	12.8750063838803	15.1686228555061	11.3428174210597
gene-LOC117891732	426.236559457668	392.454623208436	295.247653845285	354.982318869842	337.754668915936	296.975583387744
gene-LOC117889878	3001.62373369838	2525.2285909787	2423.03244054046	3435.78741786976	3464.51346019759	2597.50518942266
gene-LOC117889876	1417.46115791543	1471.9570572265	1366.14592372479	1093.45589931669	1054.72490921952	1109.53377682365
gene-LOC117889877	158.715721203206	167.474209389718	161.135160234206	194.044739071338	213.371961500786	178.391583076666
gene-LOC117891554	3550.64037936984	3684.4326065738	3442.88789568739	3339.22486999066	3466.53594324499	3700.85197492574
gene-LOC117891552	603.918310238616	745.562896018082	693.58177666028	469.018089698495	441.912545857078	665.101566962135
gene-LOC117891558	0.998212083039034	0	0	0.919643313134305	0	0
gene-LOC117891559	3667.43119308541	4158.60657291818	3853.23209255711	5077.3507318145	4965.19588136899	4658.80446439523
gene-LOC117891555	324.418926987686	398.507907885173	591.49614719513	496.607389092525	410.564058622365	492.896975206047
