C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117902514	874.547169855082	1371.27270173611	1171.90116617744	1213.91849877515	1343.15542163505	1407.7410326865
gene-LOC117902515	0	0	4.1891015770418	0	0	2.10897532986741
gene-LOC117902519	25.0466969886897	22.0833793991244	29.3237110392926	31.8772068521508	36.2011481988714	16.8718026389393
gene-LOC117902512	0	0	0	0	0	0
gene-LOC117902517	0	0	0	0	0	0
gene-LOC117902520	0	0	0	0	0	0
gene-LOC117902521	25.0466969886897	22.0833793991244	46.0801173474598	41.3542142946821	40.8423210448805	33.7436052778786
gene-LOC117901917	6.26167424717243	5.257947475982	4.1891015770418	3.44618452455684	0	7.38141365453595
gene-LOC117902264	378.831291953932	460.596198896023	353.979083260032	338.58762953771	227.417469454448	279.439231207432
gene-LOC117902268	1635.34059088653	1551.09450541469	1465.13827657037	1705.86133965564	1647.61636033325	1647.10973262645
gene-LOC117902271	59.485905348138	71.5080856733552	185.3677447841	70.6467827534152	156.871642195109	263.621916233427
gene-LOC117902269	334.999572223725	349.127712405205	589.616046968633	439.388526880997	465.045519170117	397.541849680007
gene-LOC117902270	2710.26133665113	2509.09253553861	2273.63488093943	2657.00826843332	2628.76029997958	2720.57817552896
gene-LOC117902272	86.6198270858852	65.1985487021768	81.687480752315	75.8160595402505	77.9717038129537	80.1410625349617
gene-LOC117902267	6.26167424717243	21.031789903928	32.4655372220739	12.0616458359489	26.9188025068531	37.9615559376134
gene-LOC117902265	0	0	0	0	0	0
gene-LOC117900479	5386.08346494282	5858.40507773914	5094.99479307708	4428.34711405554	6812.31350337223	4594.40275611616
gene-LOC117901424	15.6541856179311	21.031789903928	5.23637697130225	9.47700744253131	10.2105802612201	9.49038898440336
gene-LOC117900780	415.357725062438	643.572771060197	530.968624890048	603.943837928586	765.793519591509	654.836839923832
gene-LOC117900166	479.018079908691	574.167864377234	474.415753599983	416.988327471378	543.01722298307	490.336764194174
gene-LOC117900163	0	6.3095369711784	3.14182618278135	1.72309226227842	0	0
gene-LOC117900162	0	0	0	0	0	0
gene-LOC117900165	702.35112805784	719.287214714337	1265.10867626662	764.191418320479	839.124050558454	1232.6960803075
gene-LOC117900164	1879.54588652626	1914.94447075264	1932.22310241053	2170.23470433967	2015.19724973717	2107.92084220248
gene-LOC117901904	1.04361237452874	0	3.14182618278135	0	1.85646913840366	0
gene-LOC117900207	438.31719730207	472.163683343183	421.004708492701	319.633614652647	249.695099115292	307.910398160642
gene-LOC117902757	4876.80062617279	5817.39308742648	4803.85223347268	3758.06422402923	4286.58724057405	4285.43787029058
gene-LOC117902761	0	0	0	0	0	0
gene-LOC117902764	1.04361237452874	2.1031789903928	4.1891015770418	0	0	0
gene-LOC117901105	0	0	0	0	0.92823456920183	0
gene-LOC117901108	2.08722474905748	0	0	0	0	0
gene-LOC117902762	0	0	3.14182618278135	0	1.85646913840366	0
gene-LOC117902765	0	0	0	0	0	0
gene-LOC117902759	1.04361237452874	0	0	0	0	0
gene-LOC117902760	0	0	0	0	0	0
gene-LOC117902758	0	1.0515894951964	1.04727539426045	0	0	0
gene-LOC117901110	0	0	0	0	0	0
gene-LOC117901772	4610.67947066796	4010.76233467907	3969.1737442471	5145.15349516336	4959.55730324538	4561.71363850322
gene-LOC117900237	49683.2543141896	42122.468819587	50569.7869626543	63811.2757489567	63183.0706564301	55351.1120200352
gene-LOC117900236	1997.474084848	1932.82149217098	2018.09968473989	839.145931729591	949.583964293472	1120.92038782453
gene-LOC117900047	435.186360178484	413.274671612185	383.302794299324	539.327878093146	528.165469875841	478.737399879903
gene-LOC117900046	4404.04422051127	4568.10476713316	4248.79627451464	3777.0182389143	4059.1697711196	4220.05963506469
gene-LOC117900044	11254.3158469179	10528.5140259064	10380.5937079096	10507.4166153738	10347.0307428928	10886.5306527756
gene-LOC117902240	4106.61469377058	3704.74979157692	3465.43427960783	4082.00556933758	4111.1509069949	4126.21023288559
gene-LOC117902241	2466.05604101141	2159.9648231334	2185.66374782156	2431.28318207485	2372.56755887988	2298.78310955548
gene-LOC117902238	1724.04764272147	1378.63382820248	1250.44682074698	1296.62692736451	1157.50850779468	1414.0679586761
gene-LOC117902245	4874.71340142373	4435.60449073841	5456.30480409694	6097.16197007219	5718.85318085247	6133.95474691937
gene-LOC117902247	805.668753136186	776.073047454943	749.849182290482	803.822540352883	778.788803560335	801.410625349617
gene-LOC117902242	1285.7304454194	1179.88341361036	1170.85389078318	1454.28986936299	1318.0930882666	1338.14484680087
gene-LOC117902244	3229.98029916644	2915.00608068442	2817.17081056061	3391.90711829507	3554.21016547381	3185.60723576473
gene-LOC117902239	5359.9931555796	4778.42266617244	4805.9467842612	5173.58451749096	5790.32724268101	5142.73634188169
gene-LOC117902243	319.345386605794	410.119903126596	467.08482584016	584.128276912384	635.840679903253	642.182987944627
gene-LOC117901228	222.289435774621	338.611817453241	236.684239102861	204.186433079993	229.273938592852	151.846223750454
gene-LOC117901114	72.0092538424829	89.385107091694	56.5528712900643	82.7084285893642	114.172852011825	51.6698955817516
gene-LOC117901767	38691.9287856529	31579.2325407479	43147.7462435305	57660.6979187539	38974.7130916464	40243.46724453
gene-Trnar-ccu-3	0	0	0	0	0	0
gene-Trnar-ucu-2	0	0	0	0	0	0
gene-LOC117901116	314.12732473315	348.076122910008	321.513546037958	301.541145898723	261.762148514916	280.493718872366
gene-LOC117900856	0	0	0	0	1.85646913840366	0
gene-LOC117900857	0	0	0	0	0	0
gene-LOC117899950	6214.71169031863	6442.03724757314	5930.72055769692	5027.98322132843	4739.56571034454	5765.93855185751
gene-LOC117899951	293.255077242575	133.551865889943	153.949482956286	593.605284354916	121.59872856544	287.875132526902
gene-LOC117901449	845.326023368278	1041.07360024444	922.649622343456	516.066132552387	544.873692121474	727.596488804258
gene-LOC117902423	1279.46877117223	1320.79640596668	1229.50131286177	1474.96697651033	1413.70124889439	1377.16089040342
gene-LOC117902421	3322.8618004995	4337.80666768515	4368.18566946033	2401.12906748498	2813.47897925075	3307.92780489704
gene-LOC117902424	1.04361237452874	0	4.1891015770418	5.16927678683526	0	0
gene-LOC117902425	0	2.1031789903928	0	0	0	0
gene-LOC117901117	5.21806187264369	2.1031789903928	5.23637697130225	2.58463839341763	1.85646913840366	2.10897532986741
gene-LOC117902422	19.828635116046	30.4960953606956	40.8437403761575	37.9080297701252	28.7752716452567	39.0160436025471
gene-LOC117901614	823.410163503174	800.25960584446	909.03504221807	1207.88767585717	1107.38384105778	950.09338610527
gene-LOC117902831	7.30528662170116	15.773842427946	5.23637697130225	15.5078303605058	3.71293827680732	3.16346299480112
gene-LOC117902836	6.26167424717243	8.4127159615712	9.42547854834404	24.1232916718979	12.9952839688256	12.6538519792045
gene-LOC117901833	4395.69532151504	8029.93738531971	8302.79932569684	7674.65293618808	10880.7656201838	7271.74693738284
gene-LOC117901788	1089.531319008	1570.02311632822	1536.35300338008	1585.24488129615	1572.4293602279	1686.125776229
gene-LOC117901920	1.04361237452874	0	1.04727539426045	0	0.92823456920183	2.10897532986741
gene-LOC117901119	0	0	0	0	0	0
gene-LOC117901964	0	0	0	0	0	2.10897532986741
gene-LOC117901174	0	0	0	0	0	1.05448766493371
gene-LOC117901120	0	1.0515894951964	0	0	2.78470370760549	0
gene-LOC117901513	0	2.1031789903928	3.14182618278135	0	4.64117284600915	4.21795065973483
gene-LOC117901512	1390.09168287228	1522.70158904439	1254.63592232402	759.883687664783	1018.27332241441	1112.48448650506
gene-LOC117901888	1166.75863472313	929.605113753617	990.722522970385	1224.25705234882	1195.56612513196	1152.55501777254
gene-LOC117901889	1470.44983571099	1458.55462983741	1319.56699676817	1566.29086641108	1462.89768106208	1408.79552035143
gene-LOC117901887	0	0	0	0	0	0
gene-LOC117901885	2399.26484904157	2599.5292321255	2261.06757620831	1961.74054060398	2134.93950916421	2084.72211357394
gene-LOC117902830	0	0	0	0	0	0
gene-LOC117902825	0	0	0	0	0	0
gene-LOC117902824	0	0	0	0	0	0
gene-LOC117902833	13.5669608688736	19.9802004087316	11.5200293368649	24.9848378030371	24.1340987992476	14.7628273090719
gene-LOC117901886	0	0	0	0	0	0
gene-LOC117901882	2579.80978983504	3086.41516840143	2543.83193265863	1120.00997048097	1330.16013766622	1697.72514054327
gene-LOC117901883	3909.37195498465	3742.60701340399	3578.54002218795	3477.20018527785	3022.33175732116	3235.16815601661
gene-LOC117901896	1.04361237452874	0	2.0945507885209	0.86154613113921	1.85646913840366	0
gene-LOC117902726	701.307515683312	746.628541589444	726.809123616752	782.283887074403	750.94176648428	783.484335045744
gene-LOC117902727	1323.30049090244	1189.34771906713	1339.46522925911	1399.15091697008	1364.50481672669	1475.22824324226
gene-LOC117902728	851.58769761545	879.12881798419	1318.51972137391	1120.87151661211	1013.6321495684	1078.74088122718
gene-LOC117902729	1.04361237452874	4.2063579807856	1.04727539426045	0	8.35411112281647	5.27243832466853
gene-LOC117900010	1996.43047247348	2167.32594959978	1834.82649074431	1701.55360899994	1627.19519981081	1844.29892596905
gene-LOC117900008	4443.70149074336	5138.06627352961	4574.49892212964	3453.07689360595	3821.54172140393	4080.86726329344
gene-LOC117901745	9.39251137075864	24.1865583895172	9.42547854834404	8.6154613113921	11.138814830422	29.5256546181438
gene-LOC117900513	2.08722474905748	3.1547684855892	5.23637697130225	4.30773065569605	0.92823456920183	1.05448766493371
gene-LOC117901601	259.859481257656	276.568037236653	214.691455823392	255.017654817206	224.632765746843	218.278946641277
gene-LOC117901602	0	0	0	0.86154613113921	0	0
gene-LOC117900193	1170.93308422124	1424.90376599112	1310.14151821982	823.638101369085	797.353494944372	965.910701079275
gene-LOC117901850	117.928198321747	92.5398755772832	122.531221128473	87.0161592450602	82.6128766589628	85.4135008596302
gene-LOC117900608	16361.7548078616	17287.0797115336	15579.2687650184	16494.3006806602	17081.3725424521	15726.6290348213
gene-LOC117900683	5802.48480237978	5902.57183653739	6028.11716936314	6798.46052081951	6533.84313261168	6317.43560061784
gene-LOC117902194	4124.35610413757	4373.56071052183	4593.34987922633	3027.47310482318	3302.65859722011	3809.86393340548
gene-LOC117902198	101.230400329288	84.127159615712	84.8293069350964	63.7544137043015	64.9764198441281	74.8686242102932
gene-LOC117902197	278.644503999173	257.639426323118	319.418995249437	241.232916718979	232.058642300457	243.586650599686
gene-LOC117902195	11733.3339268266	12002.8424981717	10514.6449583749	9413.25302882701	9486.5572972427	10354.0143819841
gene-LOC117902196	7.30528662170116	4.2063579807856	3.14182618278135	3.44618452455684	6.49764198441281	6.32692598960224
gene-LOC117901782	184.719390291587	465.854146372005	349.78998168299	382.526482225809	462.260815462511	183.480853698465
gene-LOC117900449	0	1.0515894951964	0	0	0	0
gene-LOC117900448	2.08722474905748	0	0	0	0	0
gene-LOC117900450	1575.85468553839	1757.20604647318	1526.92752483173	1692.93814768855	1831.40680503521	1937.09384048322
gene-LOC117900451	0	0	0	0	0	0
gene-LOC117900845	1.04361237452874	1.0515894951964	0	0	0	4.21795065973483
gene-LOC117902369	21162.3717306937	23302.171624057	25125.1839837024	22283.0291357845	20794.3108192594	21566.3817232242
gene-LOC117901122	3.13083712358621	1.0515894951964	8.37820315408359	13.7847380982274	8.35411112281647	9.49038898440336
gene-LOC117900317	4056.5212997932	5127.55037857764	4351.42926315217	3155.84347836293	3328.64916515776	3710.74209290171
gene-LOC117900322	6362.90464750171	5425.15020571823	5912.9168759945	5395.86341932487	5639.02500790112	5597.22052546811
gene-LOC117900316	2881.41376607384	2676.29526527484	2718.72692350013	3135.16637121559	3057.60467095083	3161.35401947125
gene-LOC117900318	183.675777917058	161.944782260246	196.887774120964	278.279400357965	241.340987992476	204.570606997139
gene-LOC117900313	13709.935764184	11549.6074257421	11996.5396412534	12053.8919207687	12750.2300425563	13069.3201191884
gene-LOC117900311	1150.06083673067	1123.09758086975	1000.14800151873	786.591617730099	656.261840425694	828.827304637893
gene-LOC117900319	92.8815013330577	117.778023461997	121.483945734212	138.708927113413	129.952839688256	122.32056913231
gene-LOC117900321	196.199126411403	197.698825096923	150.807656773505	332.556806619735	232.986876869659	208.788557656874
gene-LOC117900323	0	0	0	0	4.64117284600915	1.05448766493371
gene-LOC117900315	295.342301991633	287.083932188617	540.394103438392	350.649275373658	337.877383189466	603.16694434208
gene-LOC117900312	1400.52780661757	1519.5468205588	1381.35624502953	1206.16458359489	1458.25650821607	1494.20902121106
gene-LOC117900320	214.98414915292	254.484657837529	268.102500930675	295.510322980749	337.877383189466	298.420009176239
gene-LOC117900144	16688.405481089	14088.1444671462	15292.3153069911	17852.9589294667	17520.4274936845	16118.8984461766
gene-LOC117900147	858.892984237151	1115.73645440338	1441.05094250238	976.131766580725	1090.67561881215	1136.73770279854
gene-LOC117900145	10.4361237452874	7.3611264663748	34.5600880105948	12.9231919670881	13.9235185380274	14.7628273090719
gene-LOC117900146	9839.17746705694	12631.6930162992	14058.6248925523	13300.5491725271	13783.355118078	11617.2906045746
gene-LOC117900143	134.625996314207	90.4366965868904	128.814873494035	111.139450916958	115.101086581027	107.557741823238
gene-LOC117901123	90.7942765840002	94.643054567676	135.098525859598	122.339550621768	91.8952223509811	153.955199080321
gene-LOC117901225	1497.58375744874	1639.42802301119	1363.5525633271	1065.7325642192	1123.16382873421	1138.8466781284
gene-LOC117902182	173.23965417177	151.428887308282	154.996758350546	184.370872063791	179.149271855953	167.663538724459
gene-LOC117902181	248.37974513784	301.806185121367	301.615313547009	278.279400357965	318.384457236228	332.163614454118
gene-LOC117902180	176.370491295357	254.484657837529	179.084092418537	93.0469821630347	101.177568042999	112.830180147907
gene-LOC117900037	6804.35268192737	6276.93769682731	5937.00421006249	6763.99867557394	6579.32662650257	6660.14409172129
gene-LOC117900041	666.868307323863	659.346613488143	631.507062739051	735.760395992885	762.080581314702	839.372181287231
gene-LOC117900042	428.924685931311	364.901554833151	440.902940983649	530.712416781753	517.954889614621	454.484183586428
gene-LOC117900036	540.591210005886	613.076675699501	581.237843814549	495.389025405046	573.648963766731	636.910549619959
gene-LOC117900043	547.896496627587	414.326261107381	562.386886717861	633.236406387319	634.912445334052	639.019524949826
gene-LOC117902845	0	0	0	0	0	0
gene-LOC117900040	1778.31548619697	1256.6494467597	1473.51647972445	1901.43231142424	1888.95734832572	1784.19312906783
gene-LOC117900039	59476.5128367673	53808.7828797046	55615.5598122012	63033.299592538	62347.6595441485	62346.5831892054
gene-LOC117901484	3918.76446635541	3864.59139484677	3892.72264046609	3897.63469727379	4452.74122846118	4143.08203552453
gene-LOC117902019	2617.37983531807	2669.98572830366	2836.0217676573	2075.46462991436	2287.16997851331	2485.42742624875
gene-LOC117902015	3753.87371117987	3819.37304655332	3175.33899539768	3335.90661977102	3470.66905424564	3433.41183702415
gene-LOC117902018	1891.02562264607	2026.41295724346	1619.08775952665	1056.25555677667	1136.15911270304	1401.4141066969
gene-LOC117902020	11029.9391863942	11836.6913579307	12655.2758642433	12027.1839907034	13019.4180676249	12459.8262488567
gene-LOC117902024	6695.81699497638	6299.02107622643	6859.65383240594	8290.65841995262	9166.31637086807	7918.1478759872
gene-LOC117902023	2879.32654132479	2469.13213472115	2299.81676579595	3085.19669560951	3221.90218969955	2971.54623978319
gene-LOC117902022	353.784594965242	322.837975025295	370.735489568199	448.003988192389	388.930284495567	295.256546181438
gene-LOC117902021	1813.79830693095	1865.51976447841	1902.89939137124	2214.17355702777	2034.69017569041	2117.41123118688
gene-LOC117902017	21.9158598651035	22.0833793991244	28.2764356450321	21.5386532784803	18.5646913840366	14.7628273090719
gene-LOC117902016	85.5762147113565	91.4882860820868	76.4511037810128	86.154613113921	53.8376050137061	63.2692598960224
gene-LOC117900832	30.2647588613334	68.353317187766	49.2219435302411	38.7695759012645	54.765839582908	36.9070682726797
gene-LOC117900830	7.30528662170116	3.1547684855892	2.0945507885209	4.30773065569605	3.71293827680732	2.10897532986741
gene-LOC117900829	1239.81150094014	1509.03092560683	1229.50131286177	1529.2443827721	1468.46708847729	1489.99107055133
gene-LOC117900831	770.185932402208	640.418002574607	582.28511920881	894.2848841225	891.105186433756	780.320872050943
gene-LOC117900702	2141.49259253297	1877.08724892557	1499.69836458096	1424.99730090425	1611.41521213438	1705.1065541978
gene-LOC117900701	3016.03976238805	3521.77321941274	4389.13117734554	4280.1611794996	4231.82140099114	4181.04359146215
gene-LOC117901997	863.067433735266	827.600932719567	649.310744441478	800.376355828326	514.241951337814	808.792039004153
