C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W
gene-LOC117903359	4521.48313609703	4989.01780408356	3931.18386994493	3125.40989686021	4691.08247165182	3920.21538204917
gene-LOC117903358	1029.57192678545	1293.48753979259	1221.58931393351	1270.02096404511	1227.88595331755	1476.4980930819
gene-LOC117903361	4939.37361485473	5370.31091822323	5703.15957806826	6330.45465872976	6413.8436728216	6112.37353832862
gene-LOC117893606	3532.32259626837	3544.88312110227	3142.26228427697	3311.56932155738	3858.53858663727	3265.13486509071
gene-LOC117903357	8999.79956339931	10822.6985558389	10468.7003082484	10325.6427565362	14526.2629143991	10641.4646986793
gene-LOC117893643	0	4.15578326037781	3.09785962958624	5.17109513047685	0	9.24094773138882
gene-LOC117903356	359.110279547824	287.787990781164	288.10094555152	473.67231395168	375.807519045674	255.666220568424
gene-LOC117903355	1013.03999575767	590.121222973649	1659.42014158169	1465.48835997714	796.265436393805	1433.37367033542
gene-LOC117903360	0	0	0	0	0	0
gene-LOC117893652	11.0212873518514	1.03894581509445	4.13047950611498	9.30797123485833	2.79064989390352	15.4015795523147
gene-LOC117902052	0	0	0	4.13687610438148	3.7208665252047	0
gene-LOC117901983	7135.36511971111	5509.52965744589	6849.36764101517	11213.002680926	5868.73672687911	6632.94692719686
gene-LOC117891241	9.18440612654282	8.31156652075563	3.09785962958624	8.27375220876296	7.44173305040939	2.05354394030863
gene-Trnaq-uug	0	0	0	0	0	0
gene-LOC117891230	0	0	0	0	0	0
gene-LOC117898844	2.75532183796285	0	0	0	0	0
gene-LOC117898826	2.75532183796285	1.03894581509445	7.22833913570122	0	2.79064989390352	1.02677197015431
gene-LOC117898835	0	1.03894581509445	0	0	0	0
gene-LOC117898818	149.705819862648	181.815517641529	223.045893330209	291.649765358894	168.369210265513	194.059902359165
gene-LOC117903833	131.337007609562	145.452414113223	247.828770366899	256.486318471652	175.810943315922	194.059902359165
gene-LOC117903834	2162.00920218818	2269.05766016629	1858.71577775174	1760.24078241432	2348.79699403547	1939.5722516215
gene-LOC117903838	1640.33493420055	1810.88255570963	1500.39668059627	1149.01733799196	1597.18195594412	1506.27448021638
gene-LOC117903837	342.578348520047	422.850946743442	315.981682217796	274.068041915273	493.014814589622	288.522923613362
gene-LOC117903840	69128.2695926498	76289.7912023857	68779.7121159502	52583.832162793	71994.1161795544	71227.1715696047
gene-LOC117903835	20624.5023977646	23607.9657563913	18694.5502446764	16523.7173799257	23071.2328895317	19941.9652043371
gene-LOC117903836	38.5745057314798	41.5578326037781	53.6962335794948	95.1481504007741	43.7201816711552	79.0614417018821
gene-LOC117903839	65.209283498454	89.349340098123	70.2181516039547	71.3611128005806	70.6964639788892	110.891372776666
gene-LOC117892679	123.071042095674	123.63455199624	215.817554194508	225.459747688791	144.183577851682	177.631550836696
gene-LOC117889915	122.152601483019	63.3756947207616	140.436303207909	409.550734333767	78.1381970292986	136.560672030524
gene-LOC117889865	21197.6093400608	16056.9075722848	22069.1520011724	41966.5396408979	16651.8079169223	18749.8829469879
gene-LOC117903652	0	0	0	1.03421902609537	0	0
gene-LOC117889907	1020.38752065891	915.311263098213	964.466964677848	857.367572633062	767.428720823469	846.060103407154
gene-LOC117889886	1897.49830574375	1585.43131383414	2168.50174071037	3360.17761578386	1839.96849671372	2140.81955777174
gene-LOC117889875	3886.84067275292	3861.76159470608	4216.18695586687	4112.05484775519	4086.44166130606	4169.72097079666
gene-LOC117889900	1635.74273113728	1715.29954072094	1386.80849417811	1097.30638668719	1452.06816146113	1432.34689836527
gene-LOC117893662	97.3547049413539	98.699852433973	102.229367776346	89.9770552702972	97.6727462866233	100.623653075123
gene-LOC117889922	692.504221941329	451.941429566087	684.626978138558	1594.76573823906	516.270230372152	568.831671465489
gene-LOC117890041	489.528846544732	488.304533094393	440.928687277774	434.371990960056	550.688245730295	406.601700181108
gene-LOC117890067	64.2908428857997	75.8430445018951	87.7726895049434	65.1557986440083	79.998630291901	88.3023894332709
gene-LOC117890050	1772.59038242276	1551.14610193602	1787.46500627126	2895.81327306704	1655.78560371609	1721.89659394878
gene-LOC117889967	4514.13561119579	4856.03273975147	4196.56717821282	2838.93122663179	4128.30140971461	4064.99022984092
gene-LOC117890016	1554.00151661104	1369.33058429449	1251.53529035284	1785.06203904061	1234.39746973666	1366.63349227539
gene-LOC117889975	8978.67542930826	9268.43561645762	8189.70824074948	8865.32549168951	8691.94420287817	8265.51435974222
gene-LOC117890075	4475.56110546432	2823.85472542672	4547.6579362326	8862.22283461123	3453.89435202126	4259.05013220009
gene-LOC117890031	0	4.15578326037781	9.29357888875871	0	8.37194968171057	5.13385985077156
gene-LOC117893674	0	0	0	0	0	0
gene-LOC117890053	7218.94321546265	7755.73050968009	6919.58579261912	5233.14827204257	6899.41675436081	7083.6998220946
gene-Trnar-ucg	0	0	0	0	0	0
gene-Trnas-cga	1.83688122530856	3.11683744528336	0	4.13687610438148	3.7208665252047	0
gene-Trnas-aga	0	0	0	0	0	0
gene-Trnas-aga-2	3.67376245061713	0	0	1.03421902609537	0	0
gene-LOC117893695	0	0	0	2.06843805219074	0	2.05354394030863
gene-Trnas-aga-3	0	0	0	0	1.86043326260235	0
gene-LOC117893707	1.83688122530856	0	3.09785962958624	0	0	1.02677197015431
gene-LOC117893717	0	0	0	0	0	0
gene-LOC117893723	1.83688122530856	0	0	0	0	0
gene-Trnas-aga-4	0	2.07789163018891	2.06523975305749	0	2.79064989390352	0
gene-Trnas-cga-2	0	0	0	0	0	0
gene-Trnas-cga-3	12.8581685771599	13.5062955962279	11.3588186418162	0	5.58129978780705	19.5086674329319
gene-Trnar-ucg-2	0.918440612654282	0	0	2.06843805219074	0	1.02677197015431
gene-Trnas-aga-5	0.918440612654282	2.07789163018891	2.06523975305749	0	0	0
gene-Trnas-aga-6	0	0	0	0	0	0
gene-LOC117893725	0	0	0	1.03421902609537	0	0
gene-LOC117903155	0	0	0	0	0	0
gene-LOC117893760	0	0	0	0	0.930216631301174	0
gene-LOC117890174	7.34752490123425	6.23367489056672	6.19571925917247	3.10265707828611	2.79064989390352	8.2141757612345
gene-LOC117893780	0	0	0	1.03421902609537	0	0
gene-LOC117893933	0	0	0	0	0	0
gene-LOC117903087	0	0	0	1.03421902609537	0	0
gene-LOC117903091	0.918440612654282	0	0	1.03421902609537	0	0
gene-LOC117893940	0	0	0	1.03421902609537	0	0
gene-LOC117903082	88079.3731941583	82999.3032762657	88572.9699092532	80355.715670532	75472.1961639895	81629.398399238
gene-LOC117903088	694.341103166637	868.558701418963	773.43228752003	364.04509718557	604.640810345763	683.830132122772
gene-LOC117903092	0.918440612654282	3.11683744528336	0	0	0	0
gene-LOC117903085	1463.07589595827	1327.77275169071	1472.51594392999	1993.97428231187	1229.74638658015	1470.33746126098
gene-LOC117903086	0	0	0	0	0	0
gene-LOC117903090	0	0	0	0	0	0
gene-LOC117903093	0	0	0	0	0	0
gene-LOC117903084	0	0	0	0	0	0
gene-LOC117890205	1024.97972372218	1033.75108601898	852.944018012744	731.192851449427	1087.42324199107	913.827053437338
gene-LOC117894707	2671.74374221131	2474.76893155499	2558.83205403823	3241.24242778289	2211.12493260289	2290.72826541427
gene-LOC117889756	1103.04717579779	1126.21726356239	1070.82681196031	873.915077050588	1110.6786577736	1038.06646182601
gene-LOC117903743	3309.14152739338	2652.42866593614	3457.21134661824	5774.04482269045	3022.27383509752	3287.72384843411
gene-LOC117903444	0.918440612654282	6.23367489056672	12.3914385183449	14.4790663653352	2.79064989390352	1.02677197015431
gene-LOC117903447	0	0	3.09785962958624	3.10265707828611	3.7208665252047	0
gene-LOC117893979	1.83688122530856	0	0	4.13687610438148	0	0
gene-LOC117903446	9.18440612654282	12.4673497811334	13.4240583948737	25.8554756523843	10.2323829443129	12.3212636418518
gene-LOC117903442	21.1241340910485	7.27262070566117	29.9459764193336	34.1292278611472	26.0460656764329	16.428351522469
gene-LOC117903443	6514.49926555682	6565.09860558185	7386.32997681012	10307.0268140665	7486.38344871185	7447.17709952923
gene-LOC117903445	0.918440612654282	0	3.09785962958624	5.17109513047685	1.86043326260235	2.05354394030863
gene-LOC117903439	338.90458606943	280.515370075502	363.482196538118	661.900176701037	286.506722440762	270.041028150584
gene-LOC117903441	0	0	0	0	0	0
gene-Trnap-cgg	0	0	0	0	0	0
gene-Trnaq-cug	0	0	0	0	0	0
gene-LOC117901976	321.454214428999	342.85211898117	435.765587895131	578.128435587312	456.736365968877	447.67257898728
gene-LOC117901984	3.67376245061713	0	3.09785962958624	5.17109513047685	0	12.3212636418518
gene-LOC117901993	14.6950498024685	4.15578326037781	2.06523975305749	1.03421902609537	0	0
gene-LOC117889630	617.192091703677	566.225469226477	681.529118508972	1127.29873844395	562.78106193721	706.419115466167
gene-LOC117889633	61.5355210478369	96.6219608037841	121.849145430392	70.3268937744852	105.114479337033	108.837828836357
gene-LOC117889632	2598.26849319896	2769.82954304181	2350.24283897942	2556.58943250776	2497.63165504365	2526.88581854976
gene-LOC117894451	1326.22824467278	1443.0957371662	1292.84008541399	1023.87683583442	1591.60065615631	1360.47286045446
gene-LOC117894443	1934.23593024992	1689.32589534358	1822.57408207324	2143.9360410957	1639.97192098397	1645.91546815736
gene-LOC117901954	640.153107020034	434.279350709481	586.528089868327	1639.23715636116	468.829182175792	562.671039644563
gene-LOC117901930	5878.0199209874	5760.95454469874	5908.65093349748	14334.2757016818	6124.54630048693	5242.69767960792
gene-LOC117889590	1561.34904151228	1379.72004244543	1457.02664578206	2265.97388617496	1258.58310215049	1550.42567493301
gene-LOC117889591	58.780199209874	74.8040986868006	62.9898124682535	77.5664269571528	62.3245142971787	44.1511947166355
gene-LOC117889588	31.2269808302456	35.3241577132114	53.6962335794948	100.319245531251	48.3712648276611	34.9102469852466
gene-LOC117889589	1555.83839783635	1359.98007195864	1468.38546442388	1635.10028025678	1214.86292047933	1628.46034466474
gene-LOC117889852	10.1028467391971	8.31156652075563	10.3261987652875	6.20531415657222	6.51151641910822	6.16063182092588
gene-LOC117903512	3352.30823618813	2974.50186861542	3467.53754538353	5342.77548880868	2774.8362111714	3123.44033320942
gene-LOC117897289	1786.36699161258	1716.33848653604	1843.22647960381	2295.96623793172	1643.69278750917	1567.88079842564
gene-LOC117902986	8.26596551388854	7.27262070566117	14.4566782714024	4.13687610438148	4.65108315650587	13.3480356120061
gene-LOC117893990	0	0	0	0	0.930216631301174	0
gene-LOC117897487	1.83688122530856	0	2.06523975305749	8.27375220876296	0	3.08031591046294
gene-LOC117897493	1003.85558963113	1201.02136224919	867.400696284146	899.770552702972	1098.58584156669	800.882136720364
gene-LOC117897691	1652.27466216505	1150.11301730956	1585.07151047162	3245.37930388727	1247.42050257487	1456.98942564897
gene-LOC117897757	1300.51190751846	1391.14844641147	1251.53529035284	757.048327101811	1068.81890936505	1232.12636418518
gene-LOC117897748	1273.87712975149	1383.87582570581	1413.65661096785	1021.80839778223	1069.74912599635	1339.93742105138
gene-LOC117897734	3814.28386435323	3460.72851007962	4802.7150457352	5041.81775221493	3575.75273072171	4315.52259055858
gene-LOC117897766	33.9823026682084	37.4020493434003	33.0438360489199	35.1634468872426	34.4180153581434	26.6960712240121
gene-LOC117897711	216.751984586411	196.360759052852	270.546407650531	219.254433532219	80.9288469232022	171.47091901577
gene-LOC117897701	2564.28619053075	2217.11036941156	2463.83102539759	2907.18968235409	2021.36073981745	2387.24483060878
gene-LOC117897727	0	0	0	0	0	0
gene-LOC117893999	4.59220306327141	3.11683744528336	2.06523975305749	2.06843805219074	4.65108315650587	5.13385985077156
gene-LOC117897845	1548.49087293512	1806.72677244925	1665.61586084087	1597.86839531735	1492.99769323838	1719.84305000847
gene-LOC117903699	1589.82070050456	1663.35224996622	1468.38546442388	1206.9336034533	1583.2287064746	1398.46342335017
gene-LOC117903698	4914.57571831306	5090.83449396282	5820.87824399254	5339.6728317304	5065.95977406619	5307.38431372764
gene-LOC117903697	651.174394371886	585.965439713272	498.755400363384	443.679962194914	506.96806405914	510.305669166693
gene-LOC117903696	736.589371348734	718.950504045362	761.040849001686	924.591809329261	626.03579286569	976.460143616752
gene-LOC117903695	1315.20695732093	1433.74522483035	1295.93794504358	948.378846929455	1319.97739981637	1312.21457785721
gene-LOC117903694	377.47909180091	321.034256864186	451.254886043062	499.527789604064	374.877302414373	405.574928210954
gene-LOC117903693	65.209283498454	45.7136158641559	114.620806294691	225.459747688791	79.998630291901	86.2488454929623
gene-LOC117892190	1311.53319487031	1312.18856446429	1504.52716010238	2196.68121142657	1283.69895119562	1417.97209078311
gene-LOC117892177	2671.74374221131	2855.02309987956	3419.00441118668	3069.56206945106	3002.73928584019	3147.05608852297
gene-LOC117903313	14.6950498024685	24.9346995622669	39.2395553080923	8.27375220876296	17.6741159947223	9.24094773138882
gene-LOC117903315	3119.9427611866	2994.24183910221	3221.77401476969	3884.52666201421	2870.64852419542	3039.24503165677
gene-LOC117903311	240.631440515422	252.463833067952	255.0571095026	275.102260941369	271.623256339943	315.218994837374
gene-LOC117903314	0	0	0	0	0	0
gene-LOC117903308	0	0	0	0	0	0
gene-LOC117903317	1121.41598805088	1205.17714550957	880.82475467902	691.892528457803	1058.58652642074	907.666421616413
gene-LOC117903309	0	0	0	0	0	0
gene-LOC117903312	1784.53011038727	1782.83101870208	1634.637264545	1620.62121389145	1762.76051631573	1691.09343484415
gene-LOC117903310	494.121049608004	501.810828690621	577.234510979569	340.258059585377	593.478210770149	624.277357853822
gene-LOC117903316	1803.81736325301	1958.41286145304	1825.67194170282	1221.41266981863	1735.78423400799	1715.73596212786
gene-LOC117902874	44.0851494074055	71.6872612415173	100.164128023288	36.197665913338	69.7662473475881	97.5433371646597
gene-LOC117901234	1323.47292283482	1045.17948998502	1267.02458850077	1589.59464310858	971.146163078426	1137.66334293098
gene-LOC117901135	2648.78272689495	2926.71036112107	2449.37434712618	1679.57169837888	2525.53815398269	2457.06532457927
gene-LOC117901207	629.131819668183	715.833666600078	571.038791720396	456.090590508058	639.989042335208	672.535640451075
gene-LOC117901176	1039.67477352465	1179.2035001322	1010.93485912164	692.926747483898	1007.42461169917	935.389264810579
gene-LOC117901197	204.812256621905	210.906000464174	155.925601355841	260.623194576033	199.996575729752	186.872498568085
gene-LOC117901224	180.014360080239	220.256512800024	224.078513206738	197.535833984216	286.506722440762	303.924503165677
gene-LOC117901152	19154.078976905	19229.8480915832	18183.4034057947	16483.382837908	19366.1800470591	17494.1408274892
gene-LOC117901146	3.67376245061713	5.19472907547227	8.26095901222996	11.3764092870491	14.8834661008188	12.3212636418518
gene-LOC117894137	48.6773524706769	22.856807932078	14.4566782714024	42.4029800699102	31.6273654642399	23.6157553135492
gene-LOC117901080	2585.4103246218	2083.08635926438	2415.29789120074	3762.48881693496	2214.8457991281	2406.75349804171
gene-LOC117901186	3.67376245061713	2.07789163018891	2.06523975305749	8.27375220876296	2.79064989390352	2.05354394030863
gene-LOC117901216	1073.65707619286	1198.943470619	1002.67390010941	798.417088145626	1199.04923774721	1033.95937394539
gene-LOC117897400	0	0	1.03261987652875	0	0	0
gene-LOC117894148	0	0	0	1.03421902609537	0.930216631301174	0
gene-LOC117894188	0	0	0	0	0	3.08031591046294
gene-LOC117897408	0	0	0	1.03421902609537	0	0
gene-LOC117897394	231.447034388879	210.906000464174	299.459764193336	486.082942264824	264.181523289533	274.148116031202
gene-LOC117903499	131.337007609562	191.166029977379	257.122349255658	192.364738853739	186.973542891536	248.478816777344
gene-LOC117903493	23657.193300749	25786.6351306443	22240.5669006761	19617.066486977	21308.472373216	21588.9074444646
gene-LOC117903492	4004.40107117267	3172.94051929846	4208.95861673117	5823.68733594303	3131.10918095975	3700.48618043614
gene-LOC117903497	6.42908428857997	0	1.03261987652875	1.03421902609537	0	2.05354394030863
gene-LOC117903496	441.76993468671	389.60468066042	276.742126909704	540.896550647879	401.853584722107	348.075697882312
gene-LOC117903494	2289.67244734712	2025.94433943418	2333.72092095497	3525.65265995912	2205.54363281508	2201.39910401085
gene-LOC117903498	0	0	0	0	0	0
gene-LOC117894215	7.34752490123425	2.07789163018891	6.19571925917247	1.03421902609537	5.58129978780705	9.24094773138882
gene-LOC117899965	3749.07458085478	4220.19790091367	4000.36940167236	3288.81650298328	4350.62318459559	4197.44381399083
gene-LOC117899973	929.461900006133	927.778612879347	648.485282460052	654.66064351837	879.05471657961	718.740379108019
gene-LOC117890221	2192.31774240577	2144.38416235495	1831.86766096199	1453.077731664	2076.24352106422	1938.54547965134
gene-LOC117890213	5598.8139747405	5355.76567681191	6693.44203965933	6875.48808548202	6803.60444133679	6804.41784621263
gene-LOC117897071	1159.0720531697	1313.22751027939	1225.71979343962	1247.26814547102	1317.18674992246	1226.9925043344
gene-LOC117897123	18.3688122530856	19.7399704867946	30.9785962958624	25.8554756523843	29.7669322016376	37.9905628957096
gene-LOC117897107	5.51064367592569	1.03894581509445	18.5871577775174	47.574075200387	11.1625995756141	16.428351522469
gene-LOC117897113	23.8794559290113	16.6231330415113	21.6850174071037	53.7793893569593	25.1158490451317	27.7228431941664
